x, y, t, p, sqrt(u^2+v^2), u, v
1.859, 0.41, 3, 0.566587, 0, 0, 0
1.8392, 0.41, 3, 0.589669, 0, 0, 0
1.8194, 0.41, 3, 0.621555, 0, 0, 0
1.7996, 0.41, 3, 0.663149, 0, 0, 0
1.7798, 0.41, 3, 0.713538, 0, 0, 0
1.7578, 0.41, 3, 0.777739, 0, 0, 0
1.738, 0.41, 3, 0.840325, 0, 0, 0
1.7182, 0.41, 3, 0.905051, 0, 0, 0
1.6984, 0.41, 3, 0.970545, 0, 0, 0
1.6786, 0.41, 3, 1.036, 0, 0, 0
1.6588, 0.41, 3, 1.10112, 0, 0, 0
1.639, 0.41, 3, 1.16577, 0, 0, 0
1.6192, 0.41, 3, 1.22973, 0, 0, 0
1.5994, 0.41, 3, 1.29254, 0, 0, 0
1.5796, 0.41, 3, 1.35333, 0, 0, 0
1.5598, 0.41, 3, 1.41111, 0, 0, 0
1.5378, 0.41, 3, 1.46911, 0, 0, 0
1.518, 0.41, 3, 1.51472, 0, 0, 0
1.4982, 0.41, 3, 1.55251, 0, 0, 0
1.4784, 0.41, 3, 1.58196, 0, 0, 0
1.4586, 0.41, 3, 1.60404, 0, 0, 0
1.4388, 0.41, 3, 1.6216, 0, 0, 0
1.419, 0.41, 3, 1.63946, 0, 0, 0
1.3992, 0.41, 3, 1.66357, 0, 0, 0
1.3794, 0.41, 3, 1.69935, 0, 0, 0
1.3596, 0.41, 3, 1.75007, 0, 0, 0
1.3398, 0.41, 3, 1.81544, 0, 0, 0
1.3178, 0.41, 3, 1.90212, 0, 0, 0
1.298, 0.41, 3, 1.98772, 0, 0, 0
1.2782, 0.41, 3, 2.07548, 0, 0, 0
1.2584, 0.41, 3, 2.1622, 0, 0, 0
1.2386, 0.41, 3, 2.24594, 0, 0, 0
1.2188, 0.41, 3, 2.32617, 0, 0, 0
1.199, 0.41, 3, 2.40317, 0, 0, 0
1.1792, 0.41, 3, 2.47736, 0, 0, 0
1.1594, 0.41, 3, 2.5487, 0, 0, 0
1.1396, 0.41, 3, 2.61633, 0, 0, 0
1.1198, 0.41, 3, 2.67899, 0, 0, 0
1.0978, 0.41, 3, 2.74, 0, 0, 0
1.078, 0.41, 3, 2.78642, 0, 0, 0
1.0582, 0.41, 3, 2.82439, 0, 0, 0
1.0384, 0.41, 3, 2.85516, 0, 0, 0
1.0186, 0.41, 3, 2.88188, 0, 0, 0
0.9988, 0.41, 3, 2.90928, 0, 0, 0
0.979, 0.41, 3, 2.94245, 0, 0, 0
0.9592, 0.41, 3, 2.98525, 0, 0, 0
0.9394, 0.41, 3, 3.03893, 0, 0, 0
0.9196, 0.41, 3, 3.1019, 0, 0, 0
0.8998, 0.41, 3, 3.17032, 0, 0, 0
0.8778, 0.41, 3, 3.24727, 0, 0, 0
0.858, 0.41, 3, 3.31333, 0, 0, 0
0.8382, 0.41, 3, 3.37546, 0, 0, 0
0.8184, 0.41, 3, 3.43747, 0, 0, 0
0.7986, 0.41, 3, 3.50692, 0, 0, 0
0.7788, 0.41, 3, 3.59055, 0, 0, 0
0.759, 0.41, 3, 3.68941, 0, 0, 0
0.7392, 0.41, 3, 3.79807, 0, 0, 0
0.7194, 0.41, 3, 3.90792, 0, 0, 0
0.6996, 0.41, 3, 4.0112, 0, 0, 0
0.6798, 0.41, 3, 4.10291, 0, 0, 0
0.6578, 0.41, 3, 4.18699, 0, 0, 0
0.638, 0.41, 3, 4.24717, 0, 0, 0
0.6182, 0.41, 3, 4.29235, 0, 0, 0
0.5984, 0.41, 3, 4.321, 0, 0, 0
0.5786, 0.41, 3, 4.33299, 0, 0, 0
0.5588, 0.41, 3, 4.33293, 0, 0, 0
0.539, 0.41, 3, 4.32886, 0, 0, 0
0.5192, 0.41, 3, 4.32726, 0, 0, 0
0.4994, 0.41, 3, 4.33096, 0, 0, 0
0.4796, 0.41, 3, 4.34121, 0, 0, 0
0.4598, 0.41, 3, 4.35881, 0, 0, 0
0.4378, 0.41, 3, 4.38842, 0, 0, 0
0.418, 0.41, 3, 4.42328, 0, 0, 0
0.3982, 0.41, 3, 4.46544, 0, 0, 0
0.3784, 0.41, 3, 4.51425, 0, 0, 0
0.3586, 0.41, 3, 4.57056, 0, 0, 0
0.3388, 0.41, 3, 4.63306, 0, 0, 0
0.319, 0.41, 3, 4.70249, 0, 0, 0
0.2992, 0.41, 3, 4.78063, 0, 0, 0
0.2794, 0.41, 3, 4.86574, 0, 0, 0
0.2596, 0.41, 3, 4.95961, 0, 0, 0
0.2398, 0.41, 3, 5.06022, 0, 0, 0
0.2178, 0.41, 3, 5.16483, 0, 0, 0
0.198, 0.41, 3, 5.26543, 0, 0, 0
0.1782, 0.41, 3, 5.34583, 0, 0, 0
0.1584, 0.41, 3, 5.43177, 0, 0, 0
0.1386, 0.41, 3, 5.48881, 0, 0, 0
0.1188, 0.41, 3, 5.54699, 0, 0, 0
0.099, 0.41, 3, 5.58157, 0, 0, 0
0.0792, 0.41, 3, 5.61067, 0, 0, 0
0.0594, 0.41, 3, 5.62894, 0, 0, 0
0.0396, 0.41, 3, 5.63869, 0, 0, 0
0.0198, 0.41, 3, 5.6449, 0, 0, 0
0.219134, 0.153806, 3, 4.1228, 0, 0, 0
0.235355, 0.164645, 3, 4.36214, 0, 0, 0
0.246194, 0.180866, 3, 4.41592, 0, 0, 0
0.246194, 0.219134, 3, 4.38585, 0, 0, 0
0.235355, 0.235355, 3, 4.37563, 0, 0, 0
0.219134, 0.246194, 3, 4.1092, 0, 0, 0
0.180866, 0.246194, 3, 4.17162, 0, 0, 0
0.164645, 0.235355, 3, 5.3271, 0, 0, 0
0.153806, 0.219134, 3, 6.64418, 0, 0, 0
0.153806, 0.180866, 3, 6.70388, 0, 0, 0
0.164645, 0.164645, 3, 5.43803, 0, 0, 0
0.180866, 0.153806, 3, 4.26012, 0, 0, 0
0.034267, 0.016664, 3, 5.65537, 0.249792, 0.24965, -0.0084237
0.052131, 0.017965, 3, 5.64514, 0.288798, 0.28856, -0.0117232
0.071765, 0.017624, 3, 5.63015, 0.324984, 0.324386, -0.0197067
0.091593, 0.017364, 3, 5.60074, 0.361595, 0.361117, -0.0185771
0.111425, 0.017378, 3, 5.5676, 0.42751, 0.426543, -0.0287376
0.131231, 0.017513, 3, 5.51672, 0.500482, 0.499549, -0.0305549
0.151131, 0.017657, 3, 5.45361, 0.574706, 0.574105, -0.026286
0.171052, 0.017676, 3, 5.38142, 0.665361, 0.664207, -0.0391562
0.191056, 0.017517, 3, 5.29383, 0.725272, 0.725024, -0.018951
0.211421, 0.017182, 3, 5.20633, 0.789431, 0.788976, -0.026802
0.231793, 0.017181, 3, 5.11397, 0.824924, 0.824915, -0.00383073
0.251783, 0.017267, 3, 5.03177, 0.864526, 0.864499, -0.00687883
0.271637, 0.017391, 3, 4.95516, 0.877925, 0.877916, 0.00400955
0.291455, 0.017469, 3, 4.89009, 0.878511, 0.878476, 0.00794269
0.311284, 0.017481, 3, 4.83482, 0.864565, 0.864492, 0.0112346
0.331127, 0.017455, 3, 4.78839, 0.840199, 0.840093, 0.013374
0.350991, 0.01745, 3, 4.74847, 0.809252, 0.809108, 0.0152744
0.370891, 0.01741, 3, 4.71186, 0.77064, 0.770461, 0.0166184
0.390845, 0.017372, 3, 4.67672, 0.726079, 0.725854, 0.0180784
0.4109, 0.017327, 3, 4.63839, 0.674919, 0.674634, 0.0196072
0.431317, 0.017193, 3, 4.596, 0.614148, 0.613845, 0.0192975
0.451692, 0.017298, 3, 4.54611, 0.556469, 0.556053, 0.0215081
0.471716, 0.017319, 3, 4.48848, 0.493378, 0.492927, 0.0211017
0.491616, 0.017325, 3, 4.42478, 0.430852, 0.430369, 0.0203987
0.511461, 0.01733, 3, 4.35183, 0.368022, 0.367411, 0.0211883
0.531297, 0.017338, 3, 4.2698, 0.305139, 0.304355, 0.0218682
0.551143, 0.017346, 3, 4.1828, 0.244762, 0.243798, 0.0216986
0.57101, 0.017354, 3, 4.09491, 0.189176, 0.188108, 0.0200777
0.590905, 0.017355, 3, 4.0107, 0.14074, 0.13954, 0.0183456
0.610853, 0.017346, 3, 3.9326, 0.0993903, 0.0978923, 0.0171912
0.630904, 0.017315, 3, 3.86426, 0.0689747, 0.0680494, 0.0112599
0.651322, 0.01719, 3, 3.81451, 0.0641874, 0.0641615, -0.00182444
0.671698, 0.017301, 3, 3.78765, 0.0990026, 0.0976427, -0.0163532
0.691719, 0.017322, 3, 3.77252, 0.151085, 0.149561, -0.0214081
0.711608, 0.017327, 3, 3.75367, 0.201391, 0.200571, -0.0181626
0.731462, 0.017332, 3, 3.72626, 0.239834, 0.239504, -0.0125804
0.7513, 0.017338, 3, 3.69321, 0.267271, 0.267127, -0.00879393
0.771147, 0.017347, 3, 3.65881, 0.288586, 0.288493, -0.00731853
0.791014, 0.017354, 3, 3.6248, 0.307296, 0.307214, -0.00708608
0.810911, 0.017357, 3, 3.59028, 0.324514, 0.324437, -0.00705344
0.830861, 0.017352, 3, 3.55277, 0.33959, 0.339528, -0.00650209
0.850927, 0.017325, 3, 3.50933, 0.350921, 0.350882, -0.00522533
0.87132, 0.017198, 3, 3.45722, 0.356031, 0.356015, -0.00339114
0.891711, 0.017305, 3, 3.39629, 0.360436, 0.360434, -0.00124841
0.911717, 0.017325, 3, 3.32878, 0.359375, 0.359375, 0.0003187
0.931616, 0.017328, 3, 3.25628, 0.355522, 0.355519, 0.00130863
0.951469, 0.017328, 3, 3.18097, 0.350536, 0.350531, 0.00173361
0.971301, 0.017335, 3, 3.10467, 0.344943, 0.344937, 0.00199782
0.991145, 0.017344, 3, 3.02776, 0.337731, 0.33772, 0.00267601
1.01101, 0.017351, 3, 2.94926, 0.326887, 0.326861, 0.00416602
1.0309, 0.017355, 3, 2.86764, 0.310498, 0.310432, 0.00642146
1.05086, 0.017352, 3, 2.78169, 0.287438, 0.28729, 0.00921458
1.07091, 0.017322, 3, 2.69141, 0.257902, 0.257633, 0.0117724
1.09131, 0.017196, 3, 2.59758, 0.222657, 0.222263, 0.0132249
1.1117, 0.017306, 3, 2.50646, 0.191284, 0.190822, 0.0132927
1.13171, 0.017322, 3, 2.42521, 0.165884, 0.165541, 0.0106605
1.15161, 0.017327, 3, 2.35843, 0.152757, 0.152666, 0.00529064
1.17147, 0.017329, 3, 2.30945, 0.156211, 0.1562, -0.00181339
1.19131, 0.017334, 3, 2.27754, 0.176936, 0.176708, -0.00898603
1.21115, 0.017345, 3, 2.25775, 0.211418, 0.210923, -0.0144662
1.23101, 0.017352, 3, 2.24243, 0.252958, 0.252387, -0.0169854
1.25091, 0.017357, 3, 2.22388, 0.294293, 0.293838, -0.0163621
1.27086, 0.017349, 3, 2.19656, 0.329174, 0.328904, -0.0133349
1.29091, 0.017319, 3, 2.15791, 0.353809, 0.353692, -0.00909775
1.31132, 0.017195, 3, 2.10751, 0.366227, 0.366195, -0.00483562
1.3317, 0.017303, 3, 2.04806, 0.372953, 0.372951, -0.0012278
1.35172, 0.017322, 3, 1.98339, 0.370915, 0.370913, 0.00113421
1.37161, 0.017326, 3, 1.91545, 0.363756, 0.363746, 0.00269229
1.39147, 0.01733, 3, 1.84537, 0.353467, 0.353447, 0.00371612
1.4113, 0.017334, 3, 1.77387, 0.340761, 0.340731, 0.00455439
1.43115, 0.017341, 3, 1.70091, 0.325744, 0.325698, 0.00546712
1.45101, 0.017352, 3, 1.62616, 0.308136, 0.308065, 0.00659602
1.4709, 0.017356, 3, 1.54935, 0.287505, 0.287396, 0.00793205
1.49085, 0.017352, 3, 1.4706, 0.264058, 0.263893, 0.00931447
1.5109, 0.017322, 3, 1.39106, 0.238803, 0.238593, 0.0100126
1.53131, 0.017198, 3, 1.31244, 0.213169, 0.212951, 0.00964144
1.55169, 0.017307, 3, 1.24062, 0.195489, 0.195335, 0.00777367
1.57171, 0.017324, 3, 1.18042, 0.185612, 0.185561, 0.0043407
1.59162, 0.017327, 3, 1.13359, 0.18665, 0.18665, -0.000249339
1.61146, 0.017333, 3, 1.10015, 0.199127, 0.199065, -0.0049749
1.6313, 0.017339, 3, 1.07748, 0.221055, 0.22088, -0.00879877
1.65115, 0.017346, 3, 1.06115, 0.248652, 0.248408, -0.0110016
1.67101, 0.017353, 3, 1.04613, 0.277514, 0.277281, -0.0113747
1.69091, 0.017355, 3, 1.02805, 0.303614, 0.303444, -0.0101739
1.71085, 0.017347, 3, 1.00398, 0.324101, 0.324004, -0.00793339
1.73091, 0.017318, 3, 0.972435, 0.337364, 0.337323, -0.00521593
1.75131, 0.017192, 3, 0.932858, 0.342054, 0.342044, -0.00257751
1.7717, 0.017304, 3, 0.886516, 0.34414, 0.34414, -9.72294e-06
1.79173, 0.017322, 3, 0.835635, 0.339509, 0.339504, 0.00180221
1.81162, 0.017326, 3, 0.781385, 0.330751, 0.330736, 0.00319401
1.83146, 0.017331, 3, 0.724772, 0.319348, 0.319321, 0.00419439
1.8513, 0.017335, 3, 0.666727, 0.306111, 0.306072, 0.00487724
1.87115, 0.017342, 3, 0.608019, 0.291705, 0.291656, 0.00535304
1.89101, 0.017352, 3, 0.549189, 0.27652, 0.276461, 0.00568705
1.91091, 0.017355, 3, 0.490571, 0.260601, 0.260533, 0.00597034
1.93086, 0.017349, 3, 0.432349, 0.244041, 0.243961, 0.00625053
1.95092, 0.017321, 3, 0.374546, 0.22686, 0.226768, 0.00645059
1.97132, 0.017196, 3, 0.317, 0.208317, 0.208218, 0.00640753
1.9917, 0.017306, 3, 0.261785, 0.193695, 0.193595, 0.00623138
2.01173, 0.017327, 3, 0.210963, 0.181094, 0.181017, 0.00528949
2.0316, 0.017342, 3, 0.165821, 0.172902, 0.172865, 0.00358213
2.05145, 0.017346, 3, 0.127725, 0.170998, 0.170996, 0.000969089
2.07119, 0.01735, 3, 0.0977245, 0.176281, 0.176271, -0.00194955
2.09079, 0.017312, 3, 0.0761523, 0.189473, 0.189394, -0.005461
2.11017, 0.017122, 3, 0.0608657, 0.206189, 0.206054, -0.00744919
2.12905, 0.016593, 3, 0.0505593, 0.223343, 0.223133, -0.00968123
2.14773, 0.016038, 3, 0.0402123, 0.238377, 0.238239, -0.00812207
2.16604, 0.016085, 3, 0.0300355, 0.263499, 0.263257, -0.0112831
2.18365, 0.017318, 3, 0.0160108, 0.29849, 0.298489, 0.00096027
0.017949, 0.381929, 3, 5.64746, 0.389385, 0.38923, 0.0109699
0.017676, 0.360971, 3, 5.66311, 0.633786, 0.633334, 0.023922
0.01733, 0.341027, 3, 5.69231, 0.842707, 0.842068, 0.0328134
0.017196, 0.321434, 3, 5.73727, 1.02212, 1.02097, 0.0485691
0.01716, 0.302083, 3, 5.7895, 1.16971, 1.16775, 0.0676168
0.017081, 0.282755, 3, 5.84469, 1.28266, 1.28079, 0.0690807
0.017125, 0.263393, 3, 5.90725, 1.36829, 1.36756, 0.0448683
0.017208, 0.243979, 3, 5.9799, 1.43592, 1.43588, 0.0112185
0.017328, 0.224465, 3, 6.04414, 1.48359, 1.48359, 0.00112776
0.017443, 0.204968, 3, 6.07221, 1.49775, 1.49774, 0.00545144
0.017454, 0.185463, 3, 6.06382, 1.48392, 1.48392, -0.00174216
0.01743, 0.165864, 3, 6.02215, 1.44372, 1.44371, 0.00463807
0.017408, 0.146304, 3, 5.94859, 1.37041, 1.3704, 0.00466734
0.017304, 0.126779, 3, 5.86995, 1.27547, 1.27537, -0.0158895
0.017108, 0.107281, 3, 5.80326, 1.15749, 1.15719, -0.0265337
0.016853, 0.087765, 3, 5.74691, 1.00912, 1.00877, -0.0266073
0.017125, 0.067905, 3, 5.70376, 0.829348, 0.828948, -0.0257358
0.018334, 0.0476, 3, 5.67713, 0.617646, 0.617228, -0.022704
0.018271, 0.026852, 3, 5.66312, 0.373342, 0.373216, -0.00969273
2.18563, 0.035656, 3, 0.0127315, 0.566758, 0.566684, -0.00920264
2.18603, 0.054591, 3, 0.0170886, 0.798993, 0.797821, -0.0432459
2.18519, 0.073738, 3, 0.0176931, 0.986374, 0.981957, -0.0932442
2.18451, 0.093093, 3, 0.0151871, 1.11729, 1.10409, -0.171258
2.18412, 0.112217, 3, 0.00953218, 1.21248, 1.18461, -0.258458
2.1842, 0.131829, 3, 0.00388831, 1.32012, 1.27962, -0.324493
2.18437, 0.151539, 3, 0.00633553, 1.43797, 1.39589, -0.345295
2.1844, 0.170943, 3, 0.0127663, 1.52968, 1.49325, -0.331839
2.18439, 0.190396, 3, 0.019206, 1.57457, 1.5447, -0.305256
2.18447, 0.210129, 3, 0.0239409, 1.5713, 1.54792, -0.270064
2.18443, 0.22957, 3, 0.0265531, 1.52527, 1.50812, -0.228056
2.18435, 0.249075, 3, 0.027314, 1.44022, 1.42895, -0.179837
2.18437, 0.268842, 3, 0.0262898, 1.32276, 1.31619, -0.131731
2.18432, 0.2883, 3, 0.0252873, 1.18585, 1.18233, -0.0914139
2.18428, 0.307692, 3, 0.0248963, 1.03494, 1.03315, -0.0608709
2.18445, 0.327326, 3, 0.0242672, 0.868603, 0.867667, -0.0403013
2.18477, 0.346262, 3, 0.0236612, 0.692019, 0.691475, -0.0274115
2.18568, 0.364654, 3, 0.0213778, 0.505545, 0.505154, -0.0198951
2.18473, 0.384647, 3, 0.0211425, 0.287232, 0.286852, -0.0147767
2.16656, 0.39213, 3, 0.0586905, 0.207776, 0.207718, -0.00488367
2.14774, 0.391936, 3, 0.0964528, 0.220131, 0.220091, -0.00422104
2.12858, 0.391106, 3, 0.136845, 0.242258, 0.242167, -0.00665336
2.10898, 0.391054, 3, 0.181082, 0.25902, 0.258936, -0.00661498
2.08904, 0.391455, 3, 0.227276, 0.270172, 0.270085, -0.00683969
2.06905, 0.392005, 3, 0.273884, 0.278617, 0.278559, -0.00569723
2.04903, 0.392333, 3, 0.319665, 0.287866, 0.287833, -0.00440665
2.02905, 0.39256, 3, 0.363174, 0.295315, 0.295303, -0.00266187
2.00898, 0.392663, 3, 0.403513, 0.30031, 0.300309, -0.000699084
1.9886, 0.392813, 3, 0.439628, 0.299465, 0.29946, 0.00175144
1.96824, 0.392703, 3, 0.469985, 0.29654, 0.296513, 0.00401221
1.94824, 0.392683, 3, 0.4939, 0.286327, 0.28626, 0.00619531
