x, y, t, p, sqrt(u^2+v^2), u, v
1.2012, 0, 4, 2.4333, 0, 0, 0
1.221, 0, 4, 2.36315, 0, 0, 0
1.2408, 0, 4, 2.28941, 0, 0, 0
1.2606, 0, 4, 2.21245, 0, 0, 0
1.2804, 0, 4, 2.13207, 0, 0, 0
1.3002, 0, 4, 2.048, 0, 0, 0
1.3222, 0, 4, 1.95095, 0, 0, 0
1.342, 0, 4, 1.86094, 0, 0, 0
1.3618, 0, 4, 1.77203, 0, 0, 0
1.3816, 0, 4, 1.68845, 0, 0, 0
1.4014, 0, 4, 1.61492, 0, 0, 0
1.4212, 0, 4, 1.55526, 0, 0, 0
1.441, 0, 4, 1.51099, 0, 0, 0
1.4608, 0, 4, 1.48073, 0, 0, 0
1.4806, 0, 4, 1.46051, 0, 0, 0
1.5004, 0, 4, 1.44505, 0, 0, 0
1.5202, 0, 4, 1.42924, 0, 0, 0
1.5422, 0, 4, 1.40641, 0, 0, 0
1.562, 0, 4, 1.37869, 0, 0, 0
1.5818, 0, 4, 1.34383, 0, 0, 0
1.6016, 0, 4, 1.30205, 0, 0, 0
1.6214, 0, 4, 1.25429, 0, 0, 0
1.6412, 0, 4, 1.20151, 0, 0, 0
1.661, 0, 4, 1.14435, 0, 0, 0
1.6808, 0, 4, 1.0831, 0, 0, 0
1.7006, 0, 4, 1.01778, 0, 0, 0
1.7204, 0, 4, 0.948501, 0, 0, 0
1.7402, 0, 4, 0.875904, 0, 0, 0
1.7622, 0, 4, 0.793697, 0, 0, 0
1.782, 0, 4, 0.720649, 0, 0, 0
1.8018, 0, 4, 0.65259, 0, 0, 0
1.8216, 0, 4, 0.593273, 0, 0, 0
1.8414, 0, 4, 0.545547, 0, 0, 0
1.8612, 0, 4, 0.510694, 0, 0, 0
1.881, 0, 4, 0.487912, 0, 0, 0
1.9008, 0, 4, 0.474681, 0, 0, 0
1.9206, 0, 4, 0.467242, 0, 0, 0
1.9404, 0, 4, 0.461714, 0, 0, 0
1.9602, 0, 4, 0.454593, 0, 0, 0
1.9822, 0, 4, 0.441826, 0, 0, 0
2.002, 0, 4, 0.424317, 0, 0, 0
2.0218, 0, 4, 0.400996, 0, 0, 0
2.0416, 0, 4, 0.371717, 0, 0, 0
2.0614, 0, 4, 0.337083, 0, 0, 0
2.0812, 0, 4, 0.297381, 0, 0, 0
2.101, 0, 4, 0.25346, 0, 0, 0
2.1208, 0, 4, 0.205283, 0, 0, 0
2.1406, 0, 4, 0.154577, 0, 0, 0
2.1604, 0, 4, 0.102064, 0, 0, 0
2.1802, 0, 4, 0.0480336, 0, 0, 0
0, 0.39032, 4, 5.61727, 0.274176, 0.274176, 0
0, 0.37064, 4, 5.62346, 0.520704, 0.520704, 0
0, 0.35137, 4, 5.6451, 0.735306, 0.735306, 0
0, 0.33169, 4, 5.68133, 0.927114, 0.927114, 0
0, 0.31201, 4, 5.7306, 1.09127, 1.09127, 0
0, 0.29274, 4, 5.7895, 1.22522, 1.22522, 0
0, 0.27306, 4, 5.85926, 1.33466, 1.33466, 0
0, 0.25379, 4, 5.93247, 1.41503, 1.41503, 0
0, 0.23411, 4, 6.00024, 1.46975, 1.46975, 0
0, 0.21443, 4, 6.0458, 1.49683, 1.49683, 0
0, 0.19516, 4, 6.05972, 1.49654, 1.49654, 0
0, 0.17548, 4, 6.03977, 1.4689, 1.4689, 0
0, 0.1558, 4, 5.99106, 1.4136, 1.4136, 0
0, 0.13653, 4, 5.92573, 1.33267, 1.33267, 0
0, 0.11685, 4, 5.85664, 1.22265, 1.22265, 0
0, 0.09758, 4, 5.79793, 1.08814, 1.08814, 0
0, 0.0779, 4, 5.75102, 0.9234, 0.9234, 0
0, 0.05822, 4, 5.71907, 0.731016, 0.731016, 0
0, 0.03895, 4, 5.70147, 0.51585, 0.51585, 0
0, 0.01927, 4, 5.69638, 0.268746, 0.268746, 0
2.2, 0.01968, 4, 0, 0.277965, 0.274874, -0.0413375
2.2, 0.03936, 4, 0, 0.477125, 0.47692, -0.0140045
2.2, 0.05863, 4, 0, 0.627761, 0.627552, 0.0161818
2.2, 0.07831, 4, 0, 0.75536, 0.753251, 0.0564068
2.2, 0.09799, 4, 0, 0.891423, 0.884789, 0.108549
2.2, 0.11726, 4, 0, 1.04484, 1.03113, 0.168731
2.2, 0.13694, 4, 0, 1.20991, 1.18766, 0.230942
2.2, 0.15621, 4, 0, 1.35976, 1.32948, 0.285326
2.2, 0.17589, 4, 0, 1.48507, 1.44796, 0.329879
2.2, 0.19557, 4, 0, 1.56873, 1.52707, 0.359136
2.2, 0.21484, 4, 0, 1.60312, 1.55982, 0.370078
2.2, 0.23452, 4, 0, 1.59491, 1.55303, 0.363083
2.2, 0.2542, 4, 0, 1.54016, 1.50223, 0.339695
2.2, 0.27347, 4, 0, 1.44193, 1.40944, 0.304359
2.2, 0.29315, 4, 0, 1.31586, 1.29168, 0.251116
2.2, 0.31242, 4, 0, 1.18934, 1.17477, 0.185623
2.2, 0.3321, 4, 0, 1.0491, 1.04199, 0.121926
2.2, 0.35178, 4, 0, 0.872329, 0.868882, 0.0774715
2.2, 0.37105, 4, 0, 0.656481, 0.654446, 0.051648
2.2, 0.39073, 4, 0, 0.373016, 0.369041, 0.0543128
2.178, 0.41, 4, 0.0220812, 0, 0, 0
2.1582, 0.41, 4, 0.0381425, 0, 0, 0
2.1384, 0.41, 4, 0.0489815, 0, 0, 0
2.1186, 0.41, 4, 0.0604042, 0, 0, 0
2.0988, 0.41, 4, 0.0739545, 0, 0, 0
2.079, 0.41, 4, 0.093117, 0, 0, 0
2.0592, 0.41, 4, 0.120895, 0, 0, 0
2.0394, 0.41, 4, 0.15834, 0, 0, 0
2.0196, 0.41, 4, 0.205493, 0, 0, 0
1.9998, 0.41, 4, 0.260954, 0, 0, 0
1.9778, 0.41, 4, 0.329499, 0, 0, 0
1.958, 0.41, 4, 0.39475, 0, 0, 0
1.9382, 0.41, 4, 0.460389, 0, 0, 0
1.9184, 0.41, 4, 0.524434, 0, 0, 0
1.8986, 0.41, 4, 0.585471, 0, 0, 0
1.8788, 0.41, 4, 0.642681, 0, 0, 0
1.859, 0.41, 4, 0.695503, 0, 0, 0
1.8392, 0.41, 4, 0.743416, 0, 0, 0
1.8194, 0.41, 4, 0.785805, 0, 0, 0
1.7996, 0.41, 4, 0.822012, 0, 0, 0
1.7798, 0.41, 4, 0.851816, 0, 0, 0
1.7578, 0.41, 4, 0.876961, 0, 0, 0
1.738, 0.41, 4, 0.893711, 0, 0, 0
1.7182, 0.41, 4, 0.907063, 0, 0, 0
1.6984, 0.41, 4, 0.92025, 0, 0, 0
1.6786, 0.41, 4, 0.937334, 0, 0, 0
1.6588, 0.41, 4, 0.962461, 0, 0, 0
1.639, 0.41, 4, 0.998934, 0, 0, 0
1.6192, 0.41, 4, 1.04834, 0, 0, 0
1.5994, 0.41, 4, 1.1101, 0, 0, 0
1.5796, 0.41, 4, 1.18178, 0, 0, 0
1.5598, 0.41, 4, 1.25974, 0, 0, 0
1.5378, 0.41, 4, 1.34898, 0, 0, 0
1.518, 0.41, 4, 1.42924, 0, 0, 0
1.4982, 0.41, 4, 1.50748, 0, 0, 0
1.4784, 0.41, 4, 1.58308, 0, 0, 0
1.4586, 0.41, 4, 1.6559, 0, 0, 0
1.4388, 0.41, 4, 1.72572, 0, 0, 0
1.419, 0.41, 4, 1.79186, 0, 0, 0
1.3992, 0.41, 4, 1.85304, 0, 0, 0
1.3794, 0.41, 4, 1.90753, 0, 0, 0
1.3596, 0.41, 4, 1.95334, 0, 0, 0
1.3398, 0.41, 4, 1.98929, 0, 0, 0
1.3178, 0.41, 4, 2.01684, 0, 0, 0
1.298, 0.41, 4, 2.03296, 0, 0, 0
1.2782, 0.41, 4, 2.046, 0, 0, 0
1.2584, 0.41, 4, 2.06295, 0, 0, 0
1.2386, 0.41, 4, 2.09118, 0, 0, 0
1.2188, 0.41, 4, 2.13612, 0, 0, 0
1.199, 0.41, 4, 2.19942, 0, 0, 0
1.1792, 0.41, 4, 2.2787, 0, 0, 0
1.1594, 0.41, 4, 2.36887, 0, 0, 0
1.1396, 0.41, 4, 2.46414, 0, 0, 0
1.1198, 0.41, 4, 2.55972, 0, 0, 0
1.0978, 0.41, 4, 2.66184, 0, 0, 0
1.078, 0.41, 4, 2.74954, 0, 0, 0
1.0582, 0.41, 4, 2.83291, 0, 0, 0
1.0384, 0.41, 4, 2.91233, 0, 0, 0
1.0186, 0.41, 4, 2.98805, 0, 0, 0
0.9988, 0.41, 4, 3.05948, 0, 0, 0
0.979, 0.41, 4, 3.1253, 0, 0, 0
0.9592, 0.41, 4, 3.18395, 0, 0, 0
0.9394, 0.41, 4, 3.23432, 0, 0, 0
0.9196, 0.41, 4, 3.27624, 0, 0, 0
0.8998, 0.41, 4, 3.31113, 0, 0, 0
0.8778, 0.41, 4, 3.34486, 0, 0, 0
0.858, 0.41, 4, 3.37501, 0, 0, 0
0.8382, 0.41, 4, 3.40917, 0, 0, 0
0.8184, 0.41, 4, 3.44984, 0, 0, 0
0.7986, 0.41, 4, 3.49676, 0, 0, 0
0.7788, 0.41, 4, 3.54662, 0, 0, 0
0.759, 0.41, 4, 3.59452, 0, 0, 0
0.7392, 0.41, 4, 3.63737, 0, 0, 0
0.7194, 0.41, 4, 3.67796, 0, 0, 0
0.6996, 0.41, 4, 3.72519, 0, 0, 0
0.6798, 0.41, 4, 3.78728, 0, 0, 0
0.6578, 0.41, 4, 3.87701, 0, 0, 0
0.638, 0.41, 4, 3.97021, 0, 0, 0
0.6182, 0.41, 4, 4.06871, 0, 0, 0
0.5984, 0.41, 4, 4.16777, 0, 0, 0
0.5786, 0.41, 4, 4.26263, 0, 0, 0
0.5588, 0.41, 4, 4.34851, 0, 0, 0
0.539, 0.41, 4, 4.42212, 0, 0, 0
0.5192, 0.41, 4, 4.48328, 0, 0, 0
0.4994, 0.41, 4, 4.53202, 0, 0, 0
0.4796, 0.41, 4, 4.56719, 0, 0, 0
0.4598, 0.41, 4, 4.59133, 0, 0, 0
0.4378, 0.41, 4, 4.6104, 0, 0, 0
0.418, 0.41, 4, 4.62307, 0, 0, 0
0.3982, 0.41, 4, 4.63441, 0, 0, 0
0.3784, 0.41, 4, 4.64887, 0, 0, 0
0.3586, 0.41, 4, 4.66903, 0, 0, 0
0.3388, 0.41, 4, 4.69696, 0, 0, 0
0.319, 0.41, 4, 4.73494, 0, 0, 0
0.2992, 0.41, 4, 4.78501, 0, 0, 0
0.2794, 0.41, 4, 4.84602, 0, 0, 0
0.2596, 0.41, 4, 4.92004, 0, 0, 0
0.2398, 0.41, 4, 5.01015, 0, 0, 0
0.2178, 0.41, 4, 5.10313, 0, 0, 0
0.198, 0.41, 4, 5.20399, 0, 0, 0
0.1782, 0.41, 4, 5.28445, 0, 0, 0
0.1584, 0.41, 4, 5.37205, 0, 0, 0
0.1386, 0.41, 4, 5.43618, 0, 0, 0
0.1188, 0.41, 4, 5.49956, 0, 0, 0
0.099, 0.41, 4, 5.53991, 0, 0, 0
0.0792, 0.41, 4, 5.57378, 0, 0, 0
0.0594, 0.41, 4, 5.59546, 0, 0, 0
0.0396, 0.41, 4, 5.60723, 0, 0, 0
0.0198, 0.41, 4, 5.61417, 0, 0, 0
0.219134, 0.153806, 4, 4.29889, 0, 0, 0
0.235355, 0.164645, 4, 4.53305, 0, 0, 0
0.246194, 0.180866, 4, 4.50567, 0, 0, 0
0.246194, 0.219134, 4, 4.29903, 0, 0, 0
0.235355, 0.235355, 4, 4.18029, 0, 0, 0
0.219134, 0.246194, 4, 3.89883, 0, 0, 0
0.180866, 0.246194, 4, 4.1253, 0, 0, 0
0.164645, 0.235355, 4, 5.33645, 0, 0, 0
0.153806, 0.219134, 4, 6.65508, 0, 0, 0
0.153806, 0.180866, 4, 6.69396, 0, 0, 0
0.164645, 0.164645, 4, 5.4315, 0, 0, 0
0.180866, 0.153806, 4, 4.29237, 0, 0, 0
0.034267, 0.016664, 4, 5.68882, 0.24857, 0.248445, -0.00789443
0.052131, 0.017965, 4, 5.6801, 0.28697, 0.286751, -0.0112024
0.071765, 0.017624, 4, 5.66839, 0.323588, 0.32297, -0.019992
0.091593, 0.017364, 4, 5.64423, 0.362787, 0.362256, -0.0196154
0.111425, 0.017378, 4, 5.61676, 0.430047, 0.429076, -0.0288937
0.131231, 0.017513, 4, 5.57444, 0.511004, 0.509806, -0.0349714
0.151131, 0.017657, 4, 5.5181, 0.589673, 0.589043, -0.0272482
0.171052, 0.017676, 4, 5.45194, 0.685649, 0.684378, -0.0417182
0.191056, 0.017517, 4, 5.37001, 0.754737, 0.754352, -0.0241189
0.211421, 0.017182, 4, 5.28376, 0.824709, 0.824218, -0.0284522
0.231793, 0.017181, 4, 5.18948, 0.86817, 0.868133, -0.00795519
0.251783, 0.017267, 4, 5.09864, 0.908122, 0.908104, -0.00577178
0.271637, 0.017391, 4, 5.01013, 0.922932, 0.922926, 0.00335748
0.291455, 0.017469, 4, 4.92605, 0.913771, 0.91367, 0.0135919
0.311284, 0.017481, 4, 4.84854, 0.885077, 0.884887, 0.0183483
0.331127, 0.017455, 4, 4.77439, 0.833054, 0.83263, 0.0265871
0.350991, 0.01745, 4, 4.70446, 0.766895, 0.766316, 0.0298179
0.370891, 0.01741, 4, 4.6369, 0.686141, 0.685336, 0.0332191
0.390845, 0.017372, 4, 4.57073, 0.596727, 0.595758, 0.0340012
0.4109, 0.017327, 4, 4.50383, 0.504273, 0.503156, 0.0335469
0.431317, 0.017193, 4, 4.43538, 0.408985, 0.407857, 0.0303576
0.451692, 0.017298, 4, 4.36751, 0.327627, 0.32635, 0.0289022
0.471716, 0.017319, 4, 4.30288, 0.255535, 0.25431, 0.0249923
0.491616, 0.017325, 4, 4.24533, 0.197724, 0.196779, 0.0193003
0.511461, 0.01733, 4, 4.19594, 0.154421, 0.153646, 0.0154567
0.531297, 0.017338, 4, 4.15329, 0.121643, 0.120944, 0.0130246
0.551143, 0.017346, 4, 4.12139, 0.103175, 0.103022, 0.00561457
0.57101, 0.017354, 4, 4.10818, 0.112299, 0.112042, -0.00759709
0.590905, 0.017355, 4, 4.1117, 0.150465, 0.149329, -0.0184529
0.610853, 0.017346, 4, 4.11852, 0.201759, 0.200597, -0.0216239
0.630904, 0.017315, 4, 4.11695, 0.251402, 0.250635, -0.0196211
0.651322, 0.01719, 4, 4.10384, 0.293639, 0.293174, -0.016524
0.671698, 0.017301, 4, 4.0801, 0.332615, 0.332311, -0.0142145
0.691719, 0.017322, 4, 4.04701, 0.360886, 0.360715, -0.0111095
0.711608, 0.017327, 4, 4.00297, 0.378277, 0.378213, -0.0069534
0.731462, 0.017332, 4, 3.9464, 0.383423, 0.383418, -0.00204412
0.7513, 0.017338, 4, 3.87668, 0.376447, 0.376437, 0.002804
0.771147, 0.017347, 4, 3.79513, 0.360231, 0.360174, 0.0064024
0.791014, 0.017354, 4, 3.70571, 0.340273, 0.340189, 0.00756636
0.810911, 0.017357, 4, 3.61416, 0.322906, 0.322848, 0.00610741
0.830861, 0.017352, 4, 3.52554, 0.312075, 0.312058, 0.00331544
0.850927, 0.017325, 4, 3.44139, 0.306596, 0.306592, 0.00151087
0.87132, 0.017198, 4, 3.35898, 0.299881, 0.299875, 0.00190749
0.891711, 0.017305, 4, 3.27574, 0.290896, 0.290857, 0.00474047
0.911717, 0.017325, 4, 3.19045, 0.272519, 0.272396, 0.00816379
0.931616, 0.017328, 4, 3.10215, 0.246184, 0.245926, 0.0112642
0.951469, 0.017328, 4, 3.01272, 0.21532, 0.214918, 0.0131583
0.971301, 0.017335, 4, 2.92639, 0.184904, 0.184447, 0.0129899
0.991145, 0.017344, 4, 2.84877, 0.160897, 0.160578, 0.0101253
1.01101, 0.017351, 4, 2.78546, 0.149304, 0.149233, 0.00460521
1.0309, 0.017355, 4, 2.73962, 0.154437, 0.154414, -0.00265622
1.05086, 0.017352, 4, 2.7102, 0.176897, 0.176618, -0.00991799
1.07091, 0.017322, 4, 2.69163, 0.212553, 0.212004, -0.0152594
1.09131, 0.017196, 4, 2.67574, 0.254312, 0.253748, -0.0169283
1.1117, 0.017306, 4, 2.65429, 0.298304, 0.29786, -0.0162783
1.13171, 0.017322, 4, 2.6232, 0.333004, 0.332747, -0.0130918
1.15161, 0.017327, 4, 2.58062, 0.357539, 0.357427, -0.00896214
1.17147, 0.017329, 4, 2.52748, 0.371897, 0.371863, -0.00503653
1.19131, 0.017334, 4, 2.46602, 0.377611, 0.377607, -0.00185859
1.21115, 0.017345, 4, 2.39854, 0.376707, 0.376707, 0.000479731
1.23101, 0.017352, 4, 2.32678, 0.370591, 0.370585, 0.00222927
1.25091, 0.017357, 4, 2.2516, 0.360156, 0.360136, 0.00370626
1.27086, 0.017349, 4, 2.17308, 0.345294, 0.345254, 0.00531139
1.29091, 0.017319, 4, 2.09064, 0.325552, 0.325474, 0.00712168
1.31132, 0.017195, 4, 2.00295, 0.299208, 0.299078, 0.00882854
1.3317, 0.017303, 4, 1.91229, 0.271979, 0.271748, 0.0111933
1.35172, 0.017322, 4, 1.82165, 0.241865, 0.241546, 0.0124123
1.37161, 0.017326, 4, 1.73394, 0.212531, 0.212178, 0.0122448
1.39147, 0.01733, 4, 1.6532, 0.188264, 0.187984, 0.0102783
1.4113, 0.017334, 4, 1.58411, 0.173181, 0.17306, 0.00646219
1.43115, 0.017341, 4, 1.52985, 0.170338, 0.170332, 0.00135474
1.45101, 0.017352, 4, 1.49101, 0.180643, 0.180597, -0.0040784
1.4709, 0.017356, 4, 1.46514, 0.202201, 0.202015, -0.00868915
1.49085, 0.017352, 4, 1.44747, 0.23122, 0.230926, -0.0116412
1.5109, 0.017322, 4, 1.43236, 0.262767, 0.262463, -0.0126264
1.53131, 0.017198, 4, 1.41466, 0.292039, 0.291811, -0.0115501
1.55169, 0.017307, 4, 1.39085, 0.32006, 0.31991, -0.00979904
1.57171, 0.017324, 4, 1.36018, 0.339863, 0.339782, -0.00742088
1.59162, 0.017327, 4, 1.32237, 0.352752, 0.352718, -0.0049093
1.61146, 0.017333, 4, 1.27806, 0.359563, 0.359554, -0.00261969
1.6313, 0.017339, 4, 1.22819, 0.360889, 0.360889, -0.000605567
1.65115, 0.017346, 4, 1.17362, 0.357297, 0.357295, 0.00121208
1.67101, 0.017353, 4, 1.11485, 0.348926, 0.348913, 0.00301513
1.69091, 0.017355, 4, 1.05203, 0.335535, 0.335499, 0.00494104
1.71085, 0.017347, 4, 0.98507, 0.316732, 0.316652, 0.00710562
1.73091, 0.017318, 4, 0.913938, 0.292394, 0.292247, 0.00925947
1.75131, 0.017192, 4, 0.838651, 0.261835, 0.261612, 0.0107872
1.7717, 0.017304, 4, 0.762753, 0.232134, 0.23181, 0.0122632
1.79173, 0.017322, 4, 0.690421, 0.202656, 0.202295, 0.0120962
1.81162, 0.017326, 4, 0.624863, 0.177441, 0.177139, 0.0103496
1.83146, 0.017331, 4, 0.569338, 0.159978, 0.159817, 0.00718355
1.8513, 0.017335, 4, 0.526161, 0.152715, 0.152686, 0.00298083
1.87115, 0.017342, 4, 0.495886, 0.156522, 0.156515, -0.0015264
1.89101, 0.017352, 4, 0.477058, 0.170601, 0.170507, -0.005661
1.91091, 0.017355, 4, 0.466501, 0.192309, 0.192112, -0.0087188
1.93086, 0.017349, 4, 0.460309, 0.218464, 0.218214, -0.0104414
1.95092, 0.017321, 4, 0.454417, 0.245298, 0.245066, -0.0106684
1.97132, 0.017196, 4, 0.445631, 0.26932, 0.26915, -0.00955713
1.9917, 0.017306, 4, 0.431493, 0.292245, 0.292138, -0.00791293
2.01173, 0.017327, 4, 0.411715, 0.308075, 0.308018, -0.0059464
2.0316, 0.017342, 4, 0.386009, 0.317786, 0.317765, -0.0036196
2.05145, 0.017346, 4, 0.354644, 0.321721, 0.321717, -0.00163976
2.07119, 0.01735, 4, 0.318162, 0.320036, 0.320036, 0.000561311
2.09079, 0.017312, 4, 0.277481, 0.3134, 0.313394, 0.00186731
2.11017, 0.017122, 4, 0.23287, 0.299692, 0.299668, 0.00376808
2.12905, 0.016593, 4, 0.186305, 0.278983, 0.278956, 0.00386402
2.14773, 0.016038, 4, 0.137551, 0.256221, 0.256165, 0.0053569
2.16604, 0.016085, 4, 0.08875, 0.242661, 0.242623, 0.00430371
2.18365, 0.017318, 4, 0.0414546, 0.244984, 0.244779, 0.0100357
0.017949, 0.381929, 4, 5.61702, 0.389758, 0.389584, 0.0116565
0.017676, 0.360971, 4, 5.63398, 0.633966, 0.633469, 0.025077
0.01733, 0.341027, 4, 5.6651, 0.842799, 0.842112, 0.03404
0.017196, 0.321434, 4, 5.71268, 1.02224, 1.02102, 0.0498144
0.01716, 0.302083, 4, 5.76807, 1.17001, 1.16797, 0.0690876
0.017081, 0.282755, 4, 5.82695, 1.28301, 1.28105, 0.0707665
0.017125, 0.263393, 4, 5.89355, 1.36887, 1.36806, 0.0471935
0.017208, 0.243979, 4, 5.97016, 1.43628, 1.43621, 0.0144676
0.017328, 0.224465, 4, 6.03836, 1.48306, 1.48305, 0.00403086
0.017443, 0.204968, 4, 6.07105, 1.49728, 1.49726, 0.00680524
0.017454, 0.185463, 4, 6.068, 1.48434, 1.48434, -0.000419765
0.01743, 0.165864, 4, 6.03126, 1.44436, 1.44434, 0.00747817
0.017408, 0.146304, 4, 5.96206, 1.37035, 1.37032, 0.00830467
0.017304, 0.126779, 4, 5.88764, 1.27508, 1.27502, -0.0124548
0.017108, 0.107281, 4, 5.82501, 1.15724, 1.157, -0.0234731
0.016853, 0.087765, 4, 5.77238, 1.00882, 1.00854, -0.0239288
0.017125, 0.067905, 4, 5.73238, 0.829122, 0.828788, -0.0235421
0.018334, 0.0476, 4, 5.70817, 0.61721, 0.616857, -0.0208759
0.018271, 0.026852, 4, 5.69566, 0.372777, 0.372675, -0.00872458
2.18563, 0.035656, 4, 0.032226, 0.448952, 0.448158, 0.0266764
2.18603, 0.054591, 4, 0.0360526, 0.610806, 0.609371, 0.0418444
2.18519, 0.073738, 4, 0.0407941, 0.749694, 0.745479, 0.0793844
2.18451, 0.093093, 4, 0.0454945, 0.891099, 0.881106, 0.133075
2.18412, 0.112217, 4, 0.0482115, 1.04455, 1.0263, 0.19445
2.1842, 0.131829, 4, 0.047784, 1.20705, 1.17981, 0.254983
2.18437, 0.151539, 4, 0.0441143, 1.35898, 1.32383, 0.307084
2.1844, 0.170943, 4, 0.0385897, 1.48213, 1.44094, 0.347005
2.18439, 0.190396, 4, 0.0305573, 1.56719, 1.52197, 0.373734
2.18447, 0.210129, 4, 0.0220003, 1.60395, 1.55704, 0.385062
2.18443, 0.22957, 4, 0.0145478, 1.59551, 1.54938, 0.380862
2.18435, 0.249075, 4, 0.00969619, 1.5443, 1.50197, 0.35912
2.18437, 0.268842, 4, 0.00755164, 1.4475, 1.41083, 0.323741
2.18432, 0.2883, 4, 0.00836786, 1.31792, 1.28857, 0.276621
2.18428, 0.307692, 4, 0.0123886, 1.18273, 1.16301, 0.215088
2.18445, 0.327326, 4, 0.0158618, 1.04748, 1.03729, 0.145724
2.18477, 0.346262, 4, 0.016994, 0.896918, 0.892795, 0.0858979
2.18568, 0.364654, 4, 0.0150484, 0.710945, 0.709587, 0.0439285
2.18473, 0.384647, 4, 0.00895576, 0.458797, 0.458788, 0.00282833
2.16656, 0.39213, 4, 0.0275543, 0.313572, 0.313363, 0.0114386
2.14774, 0.391936, 4, 0.0394859, 0.288887, 0.288585, 0.0132019
2.12858, 0.391106, 4, 0.0496706, 0.271749, 0.271548, 0.0104528
2.10898, 0.391054, 4, 0.0621928, 0.247014, 0.246821, 0.00974505
2.08904, 0.391455, 4, 0.0793914, 0.220246, 0.220174, 0.00563913
2.06905, 0.392005, 4, 0.104265, 0.200704, 0.200699, 0.00139127
2.04903, 0.392333, 4, 0.138756, 0.194124, 0.194106, -0.00264758
2.02905, 0.39256, 4, 0.18316, 0.198388, 0.198296, -0.00604325
2.00898, 0.392663, 4, 0.236862, 0.212347, 0.21218, -0.00841628
1.9886, 0.392813, 4, 0.298404, 0.232197, 0.232003, -0.00950155
1.96824, 0.392703, 4, 0.364379, 0.258664, 0.25848, -0.00975333
1.94824, 0.392683, 4, 0.430518, 0.283911, 0.283769, -0.00898446
