x, y, t, p, sqrt(u^2+v^2), u, v
0, 0.09758, 2, 5.64567, 1.08814, 1.08814, 0
0, 0.0779, 2, 5.59217, 0.9234, 0.9234, 0
0, 0.05822, 2, 5.55576, 0.731016, 0.731016, 0
0, 0.03895, 2, 5.53572, 0.51585, 0.51585, 0
0, 0.01927, 2, 5.52998, 0.268746, 0.268746, 0
2.2, 0.01968, 2, 0, 0.367338, 0.363955, -0.0497383
2.2, 0.03936, 2, 0, 0.66179, 0.66141, -0.0224487
2.2, 0.05863, 2, 0, 0.89404, 0.893991, -0.00938083
2.2, 0.07831, 2, 0, 1.06893, 1.06893, 0.000946421
2.2, 0.09799, 2, 0, 1.18444, 1.1844, 0.0094986
2.2, 0.11726, 2, 0, 1.24532, 1.2452, 0.0169735
2.2, 0.13694, 2, 0, 1.2648, 1.26461, 0.0220666
2.2, 0.15621, 2, 0, 1.25606, 1.25584, 0.0236615
2.2, 0.17589, 2, 0, 1.23774, 1.23755, 0.0215176
2.2, 0.19557, 2, 0, 1.22639, 1.22629, 0.0156292
2.2, 0.21484, 2, 0, 1.23177, 1.23174, 0.00768776
2.2, 0.23452, 2, 0, 1.25302, 1.25302, -0.000202388
2.2, 0.2542, 2, 0, 1.27843, 1.27842, -0.00553368
2.2, 0.27347, 2, 0, 1.29015, 1.29013, -0.00708766
2.2, 0.29315, 2, 0, 1.27064, 1.27063, -0.00558906
2.2, 0.31242, 2, 0, 1.20767, 1.20767, -0.00156619
2.2, 0.3321, 2, 0, 1.08895, 1.08895, 0.00411058
2.2, 0.35178, 2, 0, 0.907568, 0.907479, 0.0127243
2.2, 0.37105, 2, 0, 0.669926, 0.669464, 0.0248801
2.2, 0.39073, 2, 0, 0.363127, 0.359789, 0.0491222
2.178, 0.41, 2, 0.0342752, 0, 0, 0
2.1582, 0.41, 2, 0.0671221, 0, 0, 0
2.1384, 0.41, 2, 0.0990791, 0, 0, 0
2.1186, 0.41, 2, 0.133966, 0, 0, 0
2.0988, 0.41, 2, 0.169172, 0, 0, 0
2.079, 0.41, 2, 0.20542, 0, 0, 0
2.0592, 0.41, 2, 0.242602, 0, 0, 0
2.0394, 0.41, 2, 0.280358, 0, 0, 0
2.0196, 0.41, 2, 0.318469, 0, 0, 0
1.9998, 0.41, 2, 0.356712, 0, 0, 0
1.9778, 0.41, 2, 0.398712, 0, 0, 0
1.958, 0.41, 2, 0.436193, 0, 0, 0
1.9382, 0.41, 2, 0.473083, 0, 0, 0
1.9184, 0.41, 2, 0.509368, 0, 0, 0
1.8986, 0.41, 2, 0.545035, 0, 0, 0
1.8788, 0.41, 2, 0.580096, 0, 0, 0
1.859, 0.41, 2, 0.614565, 0, 0, 0
1.8392, 0.41, 2, 0.648491, 0, 0, 0
1.8194, 0.41, 2, 0.681992, 0, 0, 0
1.7996, 0.41, 2, 0.715292, 0, 0, 0
1.7798, 0.41, 2, 0.748778, 0, 0, 0
1.7578, 0.41, 2, 0.78697, 0, 0, 0
1.738, 0.41, 2, 0.822812, 0, 0, 0
1.7182, 0.41, 2, 0.860678, 0, 0, 0
1.6984, 0.41, 2, 0.901056, 0, 0, 0
1.6786, 0.41, 2, 0.944062, 0, 0, 0
1.6588, 0.41, 2, 0.989359, 0, 0, 0
1.639, 0.41, 2, 1.03607, 0, 0, 0
1.6192, 0.41, 2, 1.08285, 0, 0, 0
1.5994, 0.41, 2, 1.12818, 0, 0, 0
1.5796, 0.41, 2, 1.17074, 0, 0, 0
1.5598, 0.41, 2, 1.20998, 0, 0, 0
1.5378, 0.41, 2, 1.25023, 0, 0, 0
1.518, 0.41, 2, 1.28507, 0, 0, 0
1.4982, 0.41, 2, 1.3211, 0, 0, 0
1.4784, 0.41, 2, 1.36058, 0, 0, 0
1.4586, 0.41, 2, 1.40521, 0, 0, 0
1.4388, 0.41, 2, 1.45564, 0, 0, 0
1.419, 0.41, 2, 1.51155, 0, 0, 0
1.3992, 0.41, 2, 1.57196, 0, 0, 0
1.3794, 0.41, 2, 1.63547, 0, 0, 0
1.3596, 0.41, 2, 1.70058, 0, 0, 0
1.3398, 0.41, 2, 1.76579, 0, 0, 0
1.3178, 0.41, 2, 1.83674, 0, 0, 0
1.298, 0.41, 2, 1.89877, 0, 0, 0
1.2782, 0.41, 2, 1.95912, 0, 0, 0
1.2584, 0.41, 2, 2.01837, 0, 0, 0
1.2386, 0.41, 2, 2.0775, 0, 0, 0
1.2188, 0.41, 2, 2.13741, 0, 0, 0
1.199, 0.41, 2, 2.1987, 0, 0, 0
1.1792, 0.41, 2, 2.26142, 0, 0, 0
1.1594, 0.41, 2, 2.3249, 0, 0, 0
1.1396, 0.41, 2, 2.38752, 0, 0, 0
1.1198, 0.41, 2, 2.44683, 0, 0, 0
1.0978, 0.41, 2, 2.50454, 0, 0, 0
1.078, 0.41, 2, 2.54658, 0, 0, 0
1.0582, 0.41, 2, 2.57951, 0, 0, 0
1.0384, 0.41, 2, 2.60787, 0, 0, 0
1.0186, 0.41, 2, 2.64005, 0, 0, 0
0.9988, 0.41, 2, 2.6849, 0, 0, 0
0.979, 0.41, 2, 2.74788, 0, 0, 0
0.9592, 0.41, 2, 2.82941, 0, 0, 0
0.9394, 0.41, 2, 2.9261, 0, 0, 0
0.9196, 0.41, 2, 3.03302, 0, 0, 0
0.8998, 0.41, 2, 3.14484, 0, 0, 0
0.8778, 0.41, 2, 3.26788, 0, 0, 0
0.858, 0.41, 2, 3.37286, 0, 0, 0
0.8382, 0.41, 2, 3.46769, 0, 0, 0
0.8184, 0.41, 2, 3.55022, 0, 0, 0
0.7986, 0.41, 2, 3.62068, 0, 0, 0
0.7788, 0.41, 2, 3.67978, 0, 0, 0
0.759, 0.41, 2, 3.72678, 0, 0, 0
0.7392, 0.41, 2, 3.76026, 0, 0, 0
0.7194, 0.41, 2, 3.77993, 0, 0, 0
0.6996, 0.41, 2, 3.78828, 0, 0, 0
0.6798, 0.41, 2, 3.79034, 0, 0, 0
0.6578, 0.41, 2, 3.79402, 0, 0, 0
0.638, 0.41, 2, 3.80297, 0, 0, 0
0.6182, 0.41, 2, 3.82013, 0, 0, 0
0.5984, 0.41, 2, 3.84555, 0, 0, 0
0.5786, 0.41, 2, 3.87916, 0, 0, 0
0.5588, 0.41, 2, 3.92133, 0, 0, 0
0.539, 0.41, 2, 3.97133, 0, 0, 0
0.5192, 0.41, 2, 4.02694, 0, 0, 0
0.4994, 0.41, 2, 4.0859, 0, 0, 0
0.4796, 0.41, 2, 4.14675, 0, 0, 0
0.4598, 0.41, 2, 4.20859, 0, 0, 0
0.4378, 0.41, 2, 4.27726, 0, 0, 0
0.418, 0.41, 2, 4.34026, 0, 0, 0
0.3982, 0.41, 2, 4.40456, 0, 0, 0
0.3784, 0.41, 2, 4.47028, 0, 0, 0
0.3586, 0.41, 2, 4.53887, 0, 0, 0
0.3388, 0.41, 2, 4.60995, 0, 0, 0
0.319, 0.41, 2, 4.68456, 0, 0, 0
0.2992, 0.41, 2, 4.76546, 0, 0, 0
0.2794, 0.41, 2, 4.84987, 0, 0, 0
0.2596, 0.41, 2, 4.93967, 0, 0, 0
0.2398, 0.41, 2, 5.04048, 0, 0, 0
0.2178, 0.41, 2, 5.13734, 0, 0, 0
0.198, 0.41, 2, 5.23616, 0, 0, 0
0.1782, 0.41, 2, 5.31317, 0, 0, 0
0.1584, 0.41, 2, 5.39356, 0, 0, 0
0.1386, 0.41, 2, 5.44968, 0, 0, 0
0.1188, 0.41, 2, 5.50586, 0, 0, 0
0.099, 0.41, 2, 5.54012, 0, 0, 0
0.0792, 0.41, 2, 5.56938, 0, 0, 0
0.0594, 0.41, 2, 5.58819, 0, 0, 0
0.0396, 0.41, 2, 5.59848, 0, 0, 0
0.0198, 0.41, 2, 5.60507, 0, 0, 0
0.219134, 0.153806, 2, 3.99823, 0, 0, 0
0.235355, 0.164645, 2, 4.24946, 0, 0, 0
0.246194, 0.180866, 2, 4.29589, 0, 0, 0
0.246194, 0.219134, 2, 4.40528, 0, 0, 0
0.235355, 0.235355, 2, 4.39219, 0, 0, 0
0.219134, 0.246194, 2, 4.16935, 0, 0, 0
0.180866, 0.246194, 2, 4.26696, 0, 0, 0
0.164645, 0.235355, 2, 5.38847, 0, 0, 0
0.153806, 0.219134, 2, 6.63778, 0, 0, 0
0.153806, 0.180866, 2, 6.54371, 0, 0, 0
0.164645, 0.164645, 2, 5.2282, 0, 0, 0
0.180866, 0.153806, 2, 4.04378, 0, 0, 0
0.034267, 0.016664, 2, 5.52182, 0.251355, 0.251186, -0.00920123
0.052131, 0.017965, 2, 5.5119, 0.292872, 0.292585, -0.012962
0.071765, 0.017624, 2, 5.4975, 0.333587, 0.33285, -0.0221638
0.091593, 0.017364, 2, 5.4682, 0.375018, 0.374462, -0.0204119
0.111425, 0.017378, 2, 5.43432, 0.447339, 0.446197, -0.0319365
0.131231, 0.017513, 2, 5.3818, 0.52835, 0.527247, -0.0341122
0.151131, 0.017657, 2, 5.31363, 0.607275, 0.606646, -0.0276338
0.171052, 0.017676, 2, 5.23516, 0.705423, 0.704095, -0.0432623
0.191056, 0.017517, 2, 5.13879, 0.771006, 0.770719, -0.02104
0.211421, 0.017182, 2, 5.0381, 0.839158, 0.838671, -0.028608
0.231793, 0.017181, 2, 4.93128, 0.877614, 0.877601, -0.00482071
0.251783, 0.017267, 2, 4.82941, 0.916223, 0.916204, -0.00578391
0.271637, 0.017391, 2, 4.73354, 0.928437, 0.928425, 0.00477606
0.291455, 0.017469, 2, 4.64574, 0.922121, 0.922042, 0.0120913
0.311284, 0.017481, 2, 4.5691, 0.899544, 0.899412, 0.0154067
0.331127, 0.017455, 2, 4.50195, 0.861029, 0.860782, 0.0206186
0.350991, 0.01745, 2, 4.44513, 0.814942, 0.814651, 0.0217719
0.370891, 0.01741, 2, 4.39814, 0.762177, 0.761844, 0.0225407
0.390845, 0.017372, 2, 4.36092, 0.708202, 0.707876, 0.0214622
0.4109, 0.017327, 2, 4.33191, 0.656668, 0.656387, 0.0192334
0.431317, 0.017193, 2, 4.31056, 0.606756, 0.606557, 0.0155556
0.451692, 0.017298, 2, 4.29564, 0.573431, 0.573296, 0.0124327
0.471716, 0.017319, 2, 4.28498, 0.545844, 0.54577, 0.00898984
0.491616, 0.017325, 2, 4.27571, 0.524863, 0.524828, 0.00611464
0.511461, 0.01733, 2, 4.26461, 0.50903, 0.509015, 0.00398026
0.531297, 0.017338, 2, 4.24827, 0.495465, 0.495455, 0.00306532
0.551143, 0.017346, 2, 4.22386, 0.481441, 0.481431, 0.00312509
0.57101, 0.017354, 2, 4.1887, 0.464067, 0.464043, 0.00464168
0.590905, 0.017355, 2, 4.14064, 0.440631, 0.440579, 0.00677624
0.610853, 0.017346, 2, 4.08033, 0.411644, 0.411561, 0.00822056
0.630904, 0.017315, 2, 4.00823, 0.377466, 0.377315, 0.0106847
0.651322, 0.01719, 2, 3.92168, 0.333361, 0.333089, 0.0134596
0.671698, 0.017301, 2, 3.82376, 0.286702, 0.286161, 0.0176035
0.691719, 0.017322, 2, 3.72044, 0.23509, 0.234251, 0.0198494
0.711608, 0.017327, 2, 3.61665, 0.183146, 0.182013, 0.0203413
0.731462, 0.017332, 2, 3.5174, 0.135563, 0.134254, 0.0187961
0.7513, 0.017338, 2, 3.42807, 0.0967423, 0.0954727, 0.0156214
0.771147, 0.017347, 2, 3.35258, 0.0702397, 0.0694024, 0.0108129
0.791014, 0.017354, 2, 3.29447, 0.0611653, 0.0611004, 0.00281866
0.810911, 0.017357, 2, 3.25666, 0.0771804, 0.076724, -0.00838147
0.830861, 0.017352, 2, 3.23637, 0.118452, 0.116958, -0.0187536
0.850927, 0.017325, 2, 3.2226, 0.173183, 0.171668, -0.0228579
0.87132, 0.017198, 2, 3.20208, 0.225114, 0.224284, -0.0193142
0.891711, 0.017305, 2, 3.16798, 0.266643, 0.266317, -0.0131714
0.911717, 0.017325, 2, 3.12326, 0.290362, 0.290274, -0.00713184
0.931616, 0.017328, 2, 3.07214, 0.302228, 0.302209, -0.00336177
0.951469, 0.017328, 2, 3.01863, 0.307469, 0.307464, -0.00166621
0.971301, 0.017335, 2, 2.96445, 0.30957, 0.309568, -0.000976298
0.991145, 0.017344, 2, 2.90904, 0.309107, 0.309107, -0.000217222
1.01101, 0.017351, 2, 2.85096, 0.305444, 0.305443, 0.000897376
1.0309, 0.017355, 2, 2.7887, 0.297871, 0.297862, 0.00229287
1.05086, 0.017352, 2, 2.72124, 0.286116, 0.286091, 0.00379385
1.07091, 0.017322, 2, 2.64791, 0.269997, 0.269943, 0.00540014
1.09131, 0.017196, 2, 2.56747, 0.248389, 0.248297, 0.00673963
1.1117, 0.017306, 2, 2.48197, 0.226707, 0.226544, 0.00858257
1.13171, 0.017322, 2, 2.39471, 0.203164, 0.202948, 0.00936024
1.15161, 0.017327, 2, 2.30815, 0.18111, 0.180891, 0.00890628
1.17147, 0.017329, 2, 2.22598, 0.164032, 0.163882, 0.00700227
1.19131, 0.017334, 2, 2.15201, 0.1551, 0.155056, 0.00369998
1.21115, 0.017345, 2, 2.08881, 0.156271, 0.156271, -0.000473667
1.23101, 0.017352, 2, 2.03676, 0.16736, 0.167297, -0.00460856
1.25091, 0.017357, 2, 1.99346, 0.185699, 0.185546, -0.0075161
1.27086, 0.017349, 2, 1.95438, 0.206496, 0.206325, -0.00841645
1.29091, 0.017319, 2, 1.9142, 0.224512, 0.224401, -0.00704813
1.31132, 0.017195, 2, 1.86816, 0.234824, 0.234786, -0.00422997
1.3317, 0.017303, 2, 1.81487, 0.239165, 0.239164, -0.000668566
1.35172, 0.017322, 2, 1.75561, 0.234078, 0.234065, 0.00248325
1.37161, 0.017326, 2, 1.69176, 0.222426, 0.222372, 0.00487735
1.39147, 0.01733, 2, 1.62537, 0.206897, 0.206801, 0.00630252
1.4113, 0.017334, 2, 1.55885, 0.189991, 0.189871, 0.00673767
1.43115, 0.017341, 2, 1.49424, 0.173972, 0.173858, 0.00631672
1.45101, 0.017352, 2, 1.43303, 0.160548, 0.160462, 0.00524236
1.4709, 0.017356, 2, 1.37618, 0.150853, 0.150808, 0.00369049
1.49085, 0.017352, 2, 1.32401, 0.145546, 0.145534, 0.00191912
1.5109, 0.017322, 2, 1.27627, 0.144666, 0.144666, 7.37852e-05
1.53131, 0.017198, 2, 1.2319, 0.147297, 0.147289, -0.00149255
1.55169, 0.017307, 2, 1.19094, 0.156415, 0.156383, -0.00315566
1.57171, 0.017324, 2, 1.15311, 0.167404, 0.167351, -0.0041892
1.59162, 0.017327, 2, 1.11693, 0.18048, 0.180412, -0.00495702
1.61146, 0.017333, 2, 1.0818, 0.19518, 0.195102, -0.00551772
1.6313, 0.017339, 2, 1.04734, 0.211106, 0.211022, -0.00594605
1.65115, 0.017346, 2, 1.01343, 0.227902, 0.227816, -0.00626542
1.67101, 0.017353, 2, 0.979888, 0.245107, 0.245023, -0.00641654
1.69091, 0.017355, 2, 0.946337, 0.261951, 0.261875, -0.00629173
1.71085, 0.017347, 2, 0.912154, 0.277448, 0.277388, -0.0057744
1.73091, 0.017318, 2, 0.876508, 0.290447, 0.290406, -0.0048855
1.75131, 0.017192, 2, 0.838421, 0.299118, 0.299097, -0.00358882
1.7717, 0.017304, 2, 0.798137, 0.308266, 0.308257, -0.00237247
1.79173, 0.017322, 2, 0.756703, 0.31272, 0.312717, -0.00127643
1.81162, 0.017326, 2, 0.714252, 0.314552, 0.314552, -0.000426267
1.83146, 0.017331, 2, 0.671359, 0.314884, 0.314884, 9.52115e-05
1.8513, 0.017335, 2, 0.628632, 0.314485, 0.314484, 0.000306259
1.87115, 0.017342, 2, 0.586633, 0.314068, 0.314068, 0.000285173
1.89101, 0.017352, 2, 0.545686, 0.314039, 0.314039, 0.000124306
1.91091, 0.017355, 2, 0.505917, 0.314379, 0.314379, -8.32048e-05
1.93086, 0.017349, 2, 0.467287, 0.315068, 0.315068, -0.000275066
1.95092, 0.017321, 2, 0.429522, 0.315728, 0.315728, -0.000452538
1.97132, 0.017196, 2, 0.392162, 0.315067, 0.315066, -0.000527664
1.9917, 0.017306, 2, 0.355588, 0.318434, 0.318434, -0.000496527
2.01173, 0.017327, 2, 0.32019, 0.320215, 0.320214, -0.000555291
2.0316, 0.017342, 2, 0.285435, 0.321436, 0.321435, -0.000299364
2.05145, 0.017346, 2, 0.251075, 0.322471, 0.322471, -0.000479883
2.07119, 0.01735, 2, 0.216823, 0.322424, 0.322424, 0.000219737
2.09079, 0.017312, 2, 0.18334, 0.322244, 0.322244, -0.000460009
2.11017, 0.017122, 2, 0.14977, 0.317615, 0.317614, 0.000677421
2.12905, 0.016593, 2, 0.118042, 0.30841, 0.308409, -0.000569497
2.14773, 0.016038, 2, 0.0858331, 0.296645, 0.296643, 0.00123387
2.16604, 0.016085, 2, 0.0557834, 0.298409, 0.298399, -0.00235821
2.18365, 0.017318, 2, 0.025969, 0.315646, 0.315512, 0.00918969
0.017949, 0.381929, 2, 5.60787, 0.389092, 0.388952, 0.0104222
0.017676, 0.360971, 2, 5.62334, 0.633532, 0.633128, 0.0226233
0.01733, 0.341027, 2, 5.6518, 0.842343, 0.841779, 0.0308205
0.017196, 0.321434, 2, 5.69501, 1.02166, 1.02064, 0.0457103
0.01716, 0.302083, 2, 5.7443, 1.16912, 1.16738, 0.0637458
0.017081, 0.282755, 2, 5.79507, 1.28206, 1.28046, 0.0641275
0.017125, 0.263393, 2, 5.85143, 1.36794, 1.36739, 0.0389059
0.017208, 0.243979, 2, 5.91633, 1.43558, 1.43558, 0.00390679
0.017328, 0.224465, 2, 5.97167, 1.48327, 1.48326, -0.00699108
0.017443, 0.204968, 2, 5.98922, 1.49766, 1.49766, -0.00210113
0.017454, 0.185463, 2, 5.9694, 1.48391, 1.48388, -0.00948539
0.01743, 0.165864, 2, 5.91761, 1.44407, 1.44406, -0.00381459
0.017408, 0.146304, 2, 5.83568, 1.37095, 1.37095, -0.00268348
0.017304, 0.126779, 2, 5.7497, 1.27587, 1.27569, -0.0214232
0.017108, 0.107281, 2, 5.67718, 1.15788, 1.15747, -0.0309049
0.016853, 0.087765, 2, 5.61684, 1.00946, 1.00902, -0.0299323
0.017125, 0.067905, 2, 5.57124, 0.829708, 0.829226, -0.028282
0.018334, 0.0476, 2, 5.5436, 0.617919, 0.617427, -0.0246548
0.018271, 0.026852, 2, 5.52934, 0.373813, 0.373665, -0.0105163
2.18563, 0.035656, 2, 0.0197797, 0.608136, 0.607872, 0.0179096
2.18603, 0.054591, 2, 0.024053, 0.847565, 0.847475, 0.0123541
2.18519, 0.073738, 2, 0.0261769, 1.03227, 1.03217, 0.0141714
2.18451, 0.093093, 2, 0.0279497, 1.16042, 1.16031, 0.0162483
2.18412, 0.112217, 2, 0.028276, 1.23362, 1.23347, 0.0191292
2.1842, 0.131829, 2, 0.0271534, 1.26292, 1.26274, 0.0209101
2.18437, 0.151539, 2, 0.0256135, 1.25879, 1.25862, 0.0206177
2.1844, 0.170943, 2, 0.0245466, 1.24075, 1.24062, 0.0180177
2.18439, 0.190396, 2, 0.0240053, 1.2252, 1.22513, 0.0130674
2.18447, 0.210129, 2, 0.0238828, 1.22542, 1.22541, 0.00629867
2.18443, 0.22957, 2, 0.0243814, 1.24288, 1.24288, -0.0006627
2.18435, 0.249075, 2, 0.0251824, 1.26909, 1.26907, -0.00628265
2.18437, 0.268842, 2, 0.025912, 1.28696, 1.28693, -0.00941068
2.18432, 0.2883, 2, 0.0263687, 1.27718, 1.27714, -0.0101016
2.18428, 0.307692, 2, 0.0270159, 1.22575, 1.22571, -0.00937801
2.18445, 0.327326, 2, 0.0266394, 1.12074, 1.12071, -0.008431
2.18477, 0.346262, 2, 0.0253646, 0.961739, 0.961701, -0.00857399
2.18568, 0.364654, 2, 0.0221845, 0.75119, 0.751146, -0.00809997
2.18473, 0.384647, 2, 0.0178908, 0.465379, 0.46513, -0.0152209
2.16656, 0.39213, 2, 0.0521905, 0.336217, 0.336216, 0.00055679
2.14774, 0.391936, 2, 0.0836934, 0.339739, 0.339738, 0.000824906
2.12858, 0.391106, 2, 0.116186, 0.355103, 0.355099, -0.0017361
2.10898, 0.391054, 2, 0.150847, 0.359045, 0.359045, -0.000381785
2.08904, 0.391455, 2, 0.187023, 0.354094, 0.35409, -0.0015878
2.06905, 0.392005, 2, 0.224097, 0.346828, 0.346827, -0.00106744
2.04903, 0.392333, 2, 0.262017, 0.343575, 0.343574, -0.00112149
2.02905, 0.39256, 2, 0.300298, 0.341926, 0.341925, -0.000803849
2.00898, 0.392663, 2, 0.33893, 0.341822, 0.341821, -0.000435422
1.9886, 0.392813, 2, 0.37792, 0.339852, 0.339852, 0.000148358
1.96824, 0.392703, 2, 0.416455, 0.341103, 0.341102, 0.000762973
