x, y, t, p, sqrt(u^2+v^2), u, v
0.6622, 0, 7, 4.03855, 0, 0, 0
0.682, 0, 7, 4.01704, 0, 0, 0
0.7018, 0, 7, 3.98779, 0, 0, 0
0.7216, 0, 7, 3.94977, 0, 0, 0
0.7414, 0, 7, 3.9014, 0, 0, 0
0.7612, 0, 7, 3.8416, 0, 0, 0
0.781, 0, 7, 3.77085, 0, 0, 0
0.8008, 0, 7, 3.6918, 0, 0, 0
0.8206, 0, 7, 3.6085, 0, 0, 0
0.8404, 0, 7, 3.52467, 0, 0, 0
0.8602, 0, 7, 3.44206, 0, 0, 0
0.8822, 0, 7, 3.35121, 0, 0, 0
0.902, 0, 7, 3.26708, 0, 0, 0
0.9218, 0, 7, 3.17942, 0, 0, 0
0.9416, 0, 7, 3.08781, 0, 0, 0
0.9614, 0, 7, 2.99413, 0, 0, 0
0.9812, 0, 7, 2.9024, 0, 0, 0
1.001, 0, 7, 2.81839, 0, 0, 0
1.0208, 0, 7, 2.74815, 0, 0, 0
1.0406, 0, 7, 2.69587, 0, 0, 0
1.0604, 0, 7, 2.66181, 0, 0, 0
1.0802, 0, 7, 2.64153, 0, 0, 0
1.1022, 0, 7, 2.62574, 0, 0, 0
1.122, 0, 7, 2.60912, 0, 0, 0
1.1418, 0, 7, 2.58373, 0, 0, 0
1.1616, 0, 7, 2.54674, 0, 0, 0
1.1814, 0, 7, 2.49835, 0, 0, 0
1.2012, 0, 7, 2.4405, 0, 0, 0
1.221, 0, 7, 2.3756, 0, 0, 0
1.2408, 0, 7, 2.30573, 0, 0, 0
1.2606, 0, 7, 2.23214, 0, 0, 0
1.2804, 0, 7, 2.15522, 0, 0, 0
1.3002, 0, 7, 2.07483, 0, 0, 0
1.3222, 0, 7, 1.98158, 0, 0, 0
1.342, 0, 7, 1.89335, 0, 0, 0
1.3618, 0, 7, 1.80333, 0, 0, 0
1.3816, 0, 7, 1.71429, 0, 0, 0
1.4014, 0, 7, 1.63049, 0, 0, 0
1.4212, 0, 7, 1.55666, 0, 0, 0
1.441, 0, 7, 1.49662, 0, 0, 0
1.4608, 0, 7, 1.45203, 0, 0, 0
1.4806, 0, 7, 1.42163, 0, 0, 0
1.5004, 0, 7, 1.40172, 0, 0, 0
1.5202, 0, 7, 1.38716, 0, 0, 0
1.5422, 0, 7, 1.37097, 0, 0, 0
1.562, 0, 7, 1.35221, 0, 0, 0
1.5818, 0, 7, 1.32709, 0, 0, 0
1.6016, 0, 7, 1.2946, 0, 0, 0
1.6214, 0, 7, 1.25495, 0, 0, 0
1.6412, 0, 7, 1.20884, 0, 0, 0
1.661, 0, 7, 1.15702, 0, 0, 0
1.6808, 0, 7, 1.10002, 0, 0, 0
1.7006, 0, 7, 1.03808, 0, 0, 0
1.7204, 0, 7, 0.971283, 0, 0, 0
1.7402, 0, 7, 0.90005, 0, 0, 0
1.7622, 0, 7, 0.817455, 0, 0, 0
1.782, 0, 7, 0.741564, 0, 0, 0
1.8018, 0, 7, 0.668124, 0, 0, 0
1.8216, 0, 7, 0.600953, 0, 0, 0
1.8414, 0, 7, 0.543649, 0, 0, 0
1.8612, 0, 7, 0.498769, 0, 0, 0
1.881, 0, 7, 0.467008, 0, 0, 0
1.9008, 0, 7, 0.447143, 0, 0, 0
1.9206, 0, 7, 0.436207, 0, 0, 0
1.9404, 0, 7, 0.430433, 0, 0, 0
1.9602, 0, 7, 0.425843, 0, 0, 0
1.9822, 0, 7, 0.418059, 0, 0, 0
2.002, 0, 7, 0.406099, 0, 0, 0
2.0218, 0, 7, 0.388305, 0, 0, 0
2.0416, 0, 7, 0.363961, 0, 0, 0
2.0614, 0, 7, 0.33329, 0, 0, 0
2.0812, 0, 7, 0.296515, 0, 0, 0
2.101, 0, 7, 0.254505, 0, 0, 0
2.1208, 0, 7, 0.207432, 0, 0, 0
2.1406, 0, 7, 0.157093, 0, 0, 0
2.1604, 0, 7, 0.104338, 0, 0, 0
2.1802, 0, 7, 0.0494175, 0, 0, 0
0, 0.39032, 7, 5.60327, 0.274176, 0.274176, 0
0, 0.37064, 7, 5.60943, 0.520704, 0.520704, 0
0, 0.35137, 7, 5.63116, 0.735306, 0.735306, 0
0, 0.33169, 7, 5.66773, 0.927114, 0.927114, 0
0, 0.31201, 7, 5.71772, 1.09127, 1.09127, 0
0, 0.29274, 7, 5.77777, 1.22522, 1.22522, 0
0, 0.27306, 7, 5.84923, 1.33466, 1.33466, 0
0, 0.25379, 7, 5.92459, 1.41503, 1.41503, 0
0, 0.23411, 7, 5.99495, 1.46975, 1.46975, 0
0, 0.21443, 7, 6.04357, 1.49683, 1.49683, 0
0, 0.19516, 7, 6.06075, 1.49654, 1.49654, 0
0, 0.17548, 7, 6.04408, 1.4689, 1.4689, 0
0, 0.1558, 7, 5.99825, 1.4136, 1.4136, 0
0, 0.13653, 7, 5.93518, 1.33267, 1.33267, 0
0, 0.11685, 7, 5.86794, 1.22265, 1.22265, 0
0, 0.09758, 7, 5.81057, 1.08814, 1.08814, 0
0, 0.0779, 7, 5.76452, 0.9234, 0.9234, 0
0, 0.05822, 7, 5.73299, 0.731016, 0.731016, 0
0, 0.03895, 7, 5.7155, 0.51585, 0.51585, 0
0, 0.01927, 7, 5.71038, 0.268746, 0.268746, 0
2.2, 0.01968, 7, 0, 0.280024, 0.277226, -0.0394837
2.2, 0.03936, 7, 0, 0.475956, 0.475831, -0.0109403
2.2, 0.05863, 7, 0, 0.630945, 0.630621, 0.0202089
2.2, 0.07831, 7, 0, 0.767625, 0.765172, 0.061318
2.2, 0.09799, 7, 0, 0.911342, 0.904144, 0.114317
2.2, 0.11726, 7, 0, 1.0687, 1.05419, 0.175501
2.2, 0.13694, 7, 0, 1.23569, 1.21222, 0.239709
2.2, 0.15621, 7, 0, 1.38646, 1.35432, 0.296791
2.2, 0.17589, 7, 0, 1.51126, 1.47149, 0.344431
2.2, 0.19557, 7, 0, 1.59246, 1.5472, 0.376978
2.2, 0.21484, 7, 0, 1.62048, 1.57252, 0.391312
2.2, 0.23452, 7, 0, 1.60112, 1.55363, 0.387045
2.2, 0.2542, 7, 0, 1.53581, 1.49208, 0.363857
2.2, 0.27347, 7, 0, 1.42981, 1.39189, 0.327141
2.2, 0.29315, 7, 0, 1.2958, 1.26675, 0.272816
2.2, 0.31242, 7, 0, 1.16349, 1.14523, 0.205339
2.2, 0.3321, 7, 0, 1.02283, 1.01361, 0.137062
2.2, 0.35178, 7, 0, 0.849802, 0.845336, 0.0870058
2.2, 0.37105, 7, 0, 0.638758, 0.636244, 0.056617
2.2, 0.39073, 7, 0, 0.360726, 0.356464, 0.0552868
2.178, 0.41, 7, 0.0177722, 0, 0, 0
2.1582, 0.41, 7, 0.0303152, 0, 0, 0
2.1384, 0.41, 7, 0.0392116, 0, 0, 0
2.1186, 0.41, 7, 0.0503756, 0, 0, 0
2.0988, 0.41, 7, 0.0655162, 0, 0, 0
2.079, 0.41, 7, 0.0877732, 0, 0, 0
2.0592, 0.41, 7, 0.119568, 0, 0, 0
2.0394, 0.41, 7, 0.16137, 0, 0, 0
2.0196, 0.41, 7, 0.212612, 0, 0, 0
1.9998, 0.41, 7, 0.271505, 0, 0, 0
1.9778, 0.41, 7, 0.342692, 0, 0, 0
1.958, 0.41, 7, 0.40932, 0, 0, 0
1.9382, 0.41, 7, 0.475396, 0, 0, 0
1.9184, 0.41, 7, 0.538958, 0, 0, 0
1.8986, 0.41, 7, 0.598558, 0, 0, 0
1.8788, 0.41, 7, 0.653295, 0, 0, 0
1.859, 0.41, 7, 0.702506, 0, 0, 0
1.8392, 0.41, 7, 0.745625, 0, 0, 0
1.8194, 0.41, 7, 0.782126, 0, 0, 0
1.7996, 0.41, 7, 0.811631, 0, 0, 0
1.7798, 0.41, 7, 0.83444, 0, 0, 0
1.7578, 0.41, 7, 0.852603, 0, 0, 0
1.738, 0.41, 7, 0.864698, 0, 0, 0
1.7182, 0.41, 7, 0.876028, 0, 0, 0
1.6984, 0.41, 7, 0.89058, 0, 0, 0
1.6786, 0.41, 7, 0.912614, 0, 0, 0
1.6588, 0.41, 7, 0.945766, 0, 0, 0
1.639, 0.41, 7, 0.992159, 0, 0, 0
1.6192, 0.41, 7, 1.05181, 0, 0, 0
1.5994, 0.41, 7, 1.12264, 0, 0, 0
1.5796, 0.41, 7, 1.20116, 0, 0, 0
1.5598, 0.41, 7, 1.28344, 0, 0, 0
1.5378, 0.41, 7, 1.37458, 0, 0, 0
1.518, 0.41, 7, 1.45475, 0, 0, 0
1.4982, 0.41, 7, 1.53169, 0, 0, 0
1.4784, 0.41, 7, 1.60503, 0, 0, 0
1.4586, 0.41, 7, 1.67459, 0, 0, 0
1.4388, 0.41, 7, 1.73978, 0, 0, 0
1.419, 0.41, 7, 1.79953, 0, 0, 0
1.3992, 0.41, 7, 1.85226, 0, 0, 0
1.3794, 0.41, 7, 1.89628, 0, 0, 0
1.3596, 0.41, 7, 1.93028, 0, 0, 0
1.3398, 0.41, 7, 1.95455, 0, 0, 0
1.3178, 0.41, 7, 1.97237, 0, 0, 0
1.298, 0.41, 7, 1.98523, 0, 0, 0
1.2782, 0.41, 7, 2.00216, 0, 0, 0
1.2584, 0.41, 7, 2.03028, 0, 0, 0
1.2386, 0.41, 7, 2.07492, 0, 0, 0
1.2188, 0.41, 7, 2.13789, 0, 0, 0
1.199, 0.41, 7, 2.21712, 0, 0, 0
1.1792, 0.41, 7, 2.3077, 0, 0, 0
1.1594, 0.41, 7, 2.40385, 0, 0, 0
1.1396, 0.41, 7, 2.5006, 0, 0, 0
1.1198, 0.41, 7, 2.59477, 0, 0, 0
1.0978, 0.41, 7, 2.69342, 0, 0, 0
1.078, 0.41, 7, 2.77753, 0, 0, 0
1.0582, 0.41, 7, 2.8571, 0, 0, 0
1.0384, 0.41, 7, 2.93222, 0, 0, 0
1.0186, 0.41, 7, 3.00248, 0, 0, 0
0.9988, 0.41, 7, 3.06668, 0, 0, 0
0.979, 0.41, 7, 3.12334, 0, 0, 0
0.9592, 0.41, 7, 3.17134, 0, 0, 0
0.9394, 0.41, 7, 3.21054, 0, 0, 0
0.9196, 0.41, 7, 3.2422, 0, 0, 0
0.8998, 0.41, 7, 3.26948, 0, 0, 0
0.8778, 0.41, 7, 3.30027, 0, 0, 0
0.858, 0.41, 7, 3.33328, 0, 0, 0
0.8382, 0.41, 7, 3.37465, 0, 0, 0
0.8184, 0.41, 7, 3.42473, 0, 0, 0
0.7986, 0.41, 7, 3.48058, 0, 0, 0
0.7788, 0.41, 7, 3.53712, 0, 0, 0
0.759, 0.41, 7, 3.58993, 0, 0, 0
0.7392, 0.41, 7, 3.63906, 0, 0, 0
0.7194, 0.41, 7, 3.69092, 0, 0, 0
0.6996, 0.41, 7, 3.75474, 0, 0, 0
0.6798, 0.41, 7, 3.83505, 0, 0, 0
0.6578, 0.41, 7, 3.9413, 0, 0, 0
0.638, 0.41, 7, 4.04459, 0, 0, 0
0.6182, 0.41, 7, 4.14805, 0, 0, 0
0.5984, 0.41, 7, 4.2462, 0, 0, 0
0.5786, 0.41, 7, 4.33425, 0, 0, 0
0.5588, 0.41, 7, 4.40917, 0, 0, 0
0.539, 0.41, 7, 4.47016, 0, 0, 0
0.5192, 0.41, 7, 4.51715, 0, 0, 0
0.4994, 0.41, 7, 4.54903, 0, 0, 0
0.4796, 0.41, 7, 4.56737, 0, 0, 0
0.4598, 0.41, 7, 4.57803, 0, 0, 0
0.4378, 0.41, 7, 4.58536, 0, 0, 0
0.418, 0.41, 7, 4.58988, 0, 0, 0
0.3982, 0.41, 7, 4.59726, 0, 0, 0
0.3784, 0.41, 7, 4.61044, 0, 0, 0
0.3586, 0.41, 7, 4.63106, 0, 0, 0
0.3388, 0.41, 7, 4.66131, 0, 0, 0
0.319, 0.41, 7, 4.70197, 0, 0, 0
0.2992, 0.41, 7, 4.75526, 0, 0, 0
0.2794, 0.41, 7, 4.81905, 0, 0, 0
0.2596, 0.41, 7, 4.89661, 0, 0, 0
0.2398, 0.41, 7, 4.9885, 0, 0, 0
0.2178, 0.41, 7, 5.08472, 0, 0, 0
0.198, 0.41, 7, 5.18716, 0, 0, 0
0.1782, 0.41, 7, 5.26873, 0, 0, 0
0.1584, 0.41, 7, 5.3582, 0, 0, 0
0.1386, 0.41, 7, 5.42273, 0, 0, 0
0.1188, 0.41, 7, 5.48655, 0, 0, 0
0.099, 0.41, 7, 5.52687, 0, 0, 0
0.0792, 0.41, 7, 5.56055, 0, 0, 0
0.0594, 0.41, 7, 5.58195, 0, 0, 0
0.0396, 0.41, 7, 5.59347, 0, 0, 0
0.0198, 0.41, 7, 5.60026, 0, 0, 0
0.219134, 0.153806, 7, 4.32091, 0, 0, 0
0.235355, 0.164645, 7, 4.54783, 0, 0, 0
0.246194, 0.180866, 7, 4.52213, 0, 0, 0
0.246194, 0.219134, 7, 4.27219, 0, 0, 0
0.235355, 0.235355, 7, 4.15774, 0, 0, 0
0.219134, 0.246194, 7, 3.86481, 0, 0, 0
0.180866, 0.246194, 7, 4.07278, 0, 0, 0
0.164645, 0.235355, 7, 5.2909, 0, 0, 0
0.153806, 0.219134, 7, 6.62958, 0, 0, 0
0.153806, 0.180866, 7, 6.71824, 0, 0, 0
0.164645, 0.164645, 7, 5.47298, 0, 0, 0
0.180866, 0.153806, 7, 4.33879, 0, 0, 0
0.034267, 0.016664, 7, 5.70271, 0.248155, 0.248036, -0.00768878
0.052131, 0.017965, 7, 5.69383, 0.28583, 0.285625, -0.0108483
0.071765, 0.017624, 7, 5.6818, 0.321084, 0.320506, -0.0192644
0.091593, 0.017364, 7, 5.65738, 0.358819, 0.358312, -0.0190766
0.111425, 0.017378, 7, 5.62986, 0.424313, 0.423386, -0.0280323
0.131231, 0.017513, 7, 5.58753, 0.502709, 0.501568, -0.033841
0.151131, 0.017657, 7, 5.53228, 0.580358, 0.579725, -0.0270987
0.171052, 0.017676, 7, 5.46737, 0.674633, 0.673397, -0.0408242
0.191056, 0.017517, 7, 5.38714, 0.742471, 0.742094, -0.0236576
0.211421, 0.017182, 7, 5.30363, 0.812384, 0.811881, -0.0285907
0.231793, 0.017181, 7, 5.21249, 0.856719, 0.856677, -0.00850894
0.251783, 0.017267, 7, 5.12541, 0.898469, 0.898445, -0.0066099
0.271637, 0.017391, 7, 5.04061, 0.916143, 0.916141, 0.00179451
0.291455, 0.017469, 7, 4.96081, 0.911405, 0.911331, 0.01161
0.311284, 0.017481, 7, 4.88722, 0.88851, 0.888372, 0.0156791
0.331127, 0.017455, 7, 4.81667, 0.842833, 0.84249, 0.0240395
0.350991, 0.01745, 7, 4.74913, 0.782946, 0.782465, 0.0274542
0.370891, 0.01741, 7, 4.68321, 0.708002, 0.707314, 0.0312211
0.390845, 0.017372, 7, 4.61728, 0.623007, 0.622164, 0.0324097
0.4109, 0.017327, 7, 4.54988, 0.533736, 0.532752, 0.0323866
0.431317, 0.017193, 7, 4.47885, 0.439277, 0.438271, 0.0297106
0.451692, 0.017298, 7, 4.40592, 0.356648, 0.355462, 0.0290711
0.471716, 0.017319, 7, 4.3326, 0.280076, 0.278768, 0.0270312
0.491616, 0.017325, 7, 4.26236, 0.214101, 0.212915, 0.0225059
0.511461, 0.01733, 7, 4.19928, 0.162269, 0.161293, 0.0177705
0.531297, 0.017338, 7, 4.14319, 0.121804, 0.120763, 0.0158909
0.551143, 0.017346, 7, 4.09413, 0.0907216, 0.0898823, 0.0123116
0.57101, 0.017354, 7, 4.06011, 0.0797568, 0.0797432, 0.00146937
0.590905, 0.017355, 7, 4.04727, 0.101153, 0.100425, -0.0121133
0.610853, 0.017346, 7, 4.04814, 0.146788, 0.145393, -0.0201915
0.630904, 0.017315, 7, 4.04876, 0.199181, 0.19807, -0.0210046
0.651322, 0.01719, 7, 4.04089, 0.247117, 0.246456, -0.0180622
0.671698, 0.017301, 7, 4.02354, 0.291689, 0.291263, -0.0157709
0.691719, 0.017322, 7, 3.99894, 0.326483, 0.326214, -0.0132403
0.711608, 0.017327, 7, 3.96652, 0.353064, 0.352911, -0.0103996
0.731462, 0.017332, 7, 3.92498, 0.370538, 0.370473, -0.00694957
0.7513, 0.017338, 7, 3.87261, 0.377851, 0.37784, -0.00294688
0.771147, 0.017347, 7, 3.80852, 0.375244, 0.375243, 0.000981957
0.791014, 0.017354, 7, 3.73383, 0.365122, 0.365103, 0.00381234
0.810911, 0.017357, 7, 3.65173, 0.351729, 0.351695, 0.00484852
0.830861, 0.017352, 7, 3.56654, 0.339328, 0.339302, 0.00415252
0.850927, 0.017325, 7, 3.48153, 0.329712, 0.329699, 0.00290864
0.87132, 0.017198, 7, 3.39705, 0.320177, 0.320168, 0.00240944
0.891711, 0.017305, 7, 3.31273, 0.311742, 0.311717, 0.00398173
0.911717, 0.017325, 7, 3.22732, 0.296188, 0.296115, 0.00658372
0.931616, 0.017328, 7, 3.1385, 0.272763, 0.272589, 0.00973713
0.951469, 0.017328, 7, 3.04627, 0.242667, 0.242341, 0.0125875
0.971301, 0.017335, 7, 2.95306, 0.209026, 0.208541, 0.0142401
0.991145, 0.017344, 7, 2.86333, 0.176665, 0.176128, 0.0137718
1.01101, 0.017351, 7, 2.78318, 0.151681, 0.151314, 0.010532
1.0309, 0.017355, 7, 2.71849, 0.140272, 0.1402, 0.00451025
1.05086, 0.017352, 7, 2.67257, 0.146872, 0.146836, -0.00325984
1.07091, 0.017322, 7, 2.64406, 0.171518, 0.171171, -0.0109097
1.09131, 0.017196, 7, 2.62705, 0.209712, 0.20912, -0.0157535
1.1117, 0.017306, 7, 2.61248, 0.257275, 0.256627, -0.0182508
1.13171, 0.017322, 7, 2.59293, 0.3007, 0.300221, -0.0169622
1.15161, 0.017327, 7, 2.56306, 0.336238, 0.335969, -0.0134456
1.17147, 0.017329, 7, 2.52139, 0.361324, 0.361208, -0.00915243
1.19131, 0.017334, 7, 2.46897, 0.376011, 0.375976, -0.00512103
1.21115, 0.017345, 7, 2.40799, 0.381943, 0.381939, -0.00189655
1.23101, 0.017352, 7, 2.34079, 0.380947, 0.380947, 0.000484574
1.25091, 0.017357, 7, 2.26911, 0.374723, 0.374716, 0.00222486
1.27086, 0.017349, 7, 2.19384, 0.363954, 0.363935, 0.00374076
1.29091, 0.017319, 7, 2.11488, 0.34856, 0.348519, 0.00534291
1.31132, 0.017195, 7, 2.03093, 0.326713, 0.326641, 0.00689327
1.3317, 0.017303, 7, 1.94333, 0.30335, 0.303201, 0.00951363
1.35172, 0.017322, 7, 1.8538, 0.274869, 0.274628, 0.0115056
1.37161, 0.017326, 7, 1.76376, 0.243646, 0.243309, 0.0128089
1.39147, 0.01733, 7, 1.67605, 0.213016, 0.212631, 0.0128051
1.4113, 0.017334, 7, 1.59521, 0.187014, 0.186691, 0.0109792
1.43115, 0.017341, 7, 1.52582, 0.169849, 0.169692, 0.00729111
1.45101, 0.017352, 7, 1.47119, 0.164759, 0.164744, 0.00221913
1.4709, 0.017356, 7, 1.43205, 0.172764, 0.172734, -0.00324689
1.49085, 0.017352, 7, 1.40615, 0.192451, 0.192283, -0.00802078
1.5109, 0.017322, 7, 1.3889, 0.220037, 0.219748, -0.0112748
1.53131, 0.017198, 7, 1.37477, 0.250734, 0.250437, -0.0122077
1.55169, 0.017307, 7, 1.35855, 0.283963, 0.283705, -0.012081
1.57171, 0.017324, 7, 1.3374, 0.311254, 0.311078, -0.0104746
1.59162, 0.017327, 7, 1.30931, 0.332371, 0.332271, -0.00812373
1.61146, 0.017333, 7, 1.2739, 0.346995, 0.346949, -0.00559958
1.6313, 0.017339, 7, 1.23158, 0.355147, 0.355133, -0.00316462
1.65115, 0.017346, 7, 1.18311, 0.357252, 0.357251, -0.000915238
1.67101, 0.017353, 7, 1.12918, 0.353594, 0.353592, 0.00122709
1.69091, 0.017355, 7, 1.07019, 0.344167, 0.34415, 0.00337894
1.71085, 0.017347, 7, 1.00621, 0.328696, 0.328646, 0.00570922
1.73091, 0.017318, 7, 0.937157, 0.306931, 0.306824, 0.00812588
1.75131, 0.017192, 7, 0.862665, 0.277776, 0.277594, 0.0100346
1.7717, 0.017304, 7, 0.785602, 0.247767, 0.247463, 0.0122663
1.79173, 0.017322, 7, 0.709631, 0.215806, 0.215415, 0.0129872
1.81162, 0.017326, 7, 0.637816, 0.185766, 0.185362, 0.0122495
1.83146, 0.017331, 7, 0.573715, 0.161409, 0.161099, 0.0100006
1.8513, 0.017335, 7, 0.520592, 0.145854, 0.145714, 0.00638998
1.87115, 0.017342, 7, 0.480433, 0.141108, 0.141094, 0.00197636
1.89101, 0.017352, 7, 0.453291, 0.147652, 0.147629, -0.00259344
1.91091, 0.017355, 7, 0.437181, 0.163944, 0.163814, -0.00654475
1.93086, 0.017349, 7, 0.42876, 0.187401, 0.187164, -0.0094084
1.95092, 0.017321, 7, 0.423844, 0.214336, 0.214064, -0.0107932
1.97132, 0.017196, 7, 0.418651, 0.241025, 0.240793, -0.0105919
1.9917, 0.017306, 7, 0.409674, 0.268149, 0.267974, -0.00966981
2.01173, 0.017327, 7, 0.395559, 0.289011, 0.288901, -0.00798702
2.0316, 0.017342, 7, 0.375215, 0.303915, 0.303862, -0.00567804
2.05145, 0.017346, 7, 0.348425, 0.312593, 0.312574, -0.00346148
2.07119, 0.01735, 7, 0.315483, 0.314944, 0.314943, -0.000994218
2.09079, 0.017312, 7, 0.277267, 0.3115, 0.311499, 0.000667288
2.11017, 0.017122, 7, 0.234224, 0.300319, 0.300306, 0.00278144
2.12905, 0.016593, 7, 0.188432, 0.281385, 0.281367, 0.00319436
2.14773, 0.016038, 7, 0.139902, 0.259807, 0.259762, 0.00483866
2.16604, 0.016085, 7, 0.0908375, 0.246832, 0.246796, 0.00418882
2.18365, 0.017318, 7, 0.0426493, 0.248581, 0.248361, 0.0104554
0.017949, 0.381929, 7, 5.60302, 0.389847, 0.389668, 0.011822
0.017676, 0.360971, 7, 5.62, 0.634045, 0.633533, 0.0254791
0.01733, 0.341027, 7, 5.65132, 0.842914, 0.842201, 0.0346643
0.017196, 0.321434, 7, 5.69941, 1.02236, 1.02111, 0.0506903
0.01716, 0.302083, 7, 5.75572, 1.17017, 1.16806, 0.0702292
0.017081, 0.282755, 7, 5.81598, 1.28318, 1.28115, 0.072215
0.017125, 0.263393, 7, 5.88455, 1.369, 1.36812, 0.0489677
0.017208, 0.243979, 7, 5.96358, 1.43643, 1.43633, 0.0167654
0.017328, 0.224465, 7, 6.03446, 1.48319, 1.48317, 0.00667124
0.017443, 0.204968, 7, 6.07032, 1.4973, 1.49727, 0.00921026
0.017454, 0.185463, 7, 6.07076, 1.48434, 1.48434, 0.00198446
0.01743, 0.165864, 7, 6.03708, 1.44426, 1.44422, 0.010123
0.017408, 0.146304, 7, 5.97033, 1.37018, 1.37014, 0.0106063
0.017304, 0.126779, 7, 5.89802, 1.27496, 1.27491, -0.010771
0.017108, 0.107281, 7, 5.83704, 1.15712, 1.15691, -0.0222157
0.016853, 0.087765, 7, 5.78551, 1.00873, 1.00847, -0.0230228
0.017125, 0.067905, 7, 5.74615, 0.829029, 0.828714, -0.0228573
0.018334, 0.0476, 7, 5.72215, 0.617144, 0.616808, -0.020358
0.018271, 0.026852, 7, 5.70966, 0.372658, 0.372561, -0.00851643
2.18563, 0.035656, 7, 0.0335434, 0.449004, 0.448114, 0.028269
2.18603, 0.054591, 7, 0.0375381, 0.613091, 0.611457, 0.0447275
2.18519, 0.073738, 7, 0.042794, 0.75938, 0.754966, 0.0817507
2.18451, 0.093093, 7, 0.048236, 0.908375, 0.898444, 0.133953
2.18412, 0.112217, 7, 0.051586, 1.0669, 1.04904, 0.194427
2.1842, 0.131829, 7, 0.0512983, 1.23263, 1.20571, 0.256181
2.18437, 0.151539, 7, 0.047063, 1.38634, 1.35095, 0.311241
2.1844, 0.170943, 7, 0.0403174, 1.50932, 1.46712, 0.354437
2.18439, 0.190396, 7, 0.0305631, 1.59205, 1.54515, 0.383594
2.18447, 0.210129, 7, 0.0197879, 1.62312, 1.57397, 0.3964
2.18443, 0.22957, 7, 0.010155, 1.60386, 1.55487, 0.393403
2.18435, 0.249075, 7, 0.00348941, 1.54006, 1.49434, 0.372498
2.18437, 0.268842, 7, 0.000318096, 1.43405, 1.3941, 0.33614
2.18432, 0.2883, 7, 0.000863782, 1.29734, 1.26495, 0.288073
2.18428, 0.307692, 7, 0.00532359, 1.15583, 1.13336, 0.226836
2.18445, 0.327326, 7, 0.00983309, 1.01821, 1.00606, 0.156814
2.18477, 0.346262, 7, 0.0120962, 0.870149, 0.865004, 0.0944873
2.18568, 0.364654, 7, 0.0112991, 0.689303, 0.687539, 0.0492832
2.18473, 0.384647, 7, 0.00554385, 0.442749, 0.442722, 0.00495666
2.16656, 0.39213, 7, 0.020654, 0.298697, 0.29847, 0.0116415
2.14774, 0.391936, 7, 0.0304123, 0.273605, 0.273308, 0.0127564
2.12858, 0.391106, 7, 0.0397532, 0.25695, 0.25678, 0.00934832
2.10898, 0.391054, 7, 0.0531678, 0.234595, 0.234455, 0.00811516
2.08904, 0.391455, 7, 0.0729222, 0.211562, 0.211528, 0.00379328
2.06905, 0.392005, 7, 0.101526, 0.196384, 0.196384, -0.000433451
2.04903, 0.392333, 7, 0.140322, 0.194132, 0.194085, -0.00428618
2.02905, 0.39256, 7, 0.188962, 0.202282, 0.20215, -0.0073069
2.00898, 0.392663, 7, 0.246343, 0.219307, 0.219111, -0.009273
1.9886, 0.392813, 7, 0.310685, 0.241345, 0.241142, -0.00989633
1.96824, 0.392703, 7, 0.378441, 0.269059, 0.268879, -0.00983107
1.94824, 0.392683, 7, 0.445368, 0.294653, 0.294522, -0.00875758
