x, y, t, p, sqrt(u^2+v^2), u, v
1.5202, 0, 5, 1.51822, 0, 0, 0
1.5422, 0, 5, 1.44434, 0, 0, 0
1.562, 0, 5, 1.37291, 0, 0, 0
1.5818, 0, 5, 1.29763, 0, 0, 0
1.6016, 0, 5, 1.21872, 0, 0, 0
1.6214, 0, 5, 1.13767, 0, 0, 0
1.6412, 0, 5, 1.05728, 0, 0, 0
1.661, 0, 5, 0.981449, 0, 0, 0
1.6808, 0, 5, 0.914449, 0, 0, 0
1.7006, 0, 5, 0.859762, 0, 0, 0
1.7204, 0, 5, 0.8191, 0, 0, 0
1.7402, 0, 5, 0.791651, 0, 0, 0
1.7622, 0, 5, 0.773227, 0, 0, 0
1.782, 0, 5, 0.763476, 0, 0, 0
1.8018, 0, 5, 0.755132, 0, 0, 0
1.8216, 0, 5, 0.744554, 0, 0, 0
1.8414, 0, 5, 0.72916, 0, 0, 0
1.8612, 0, 5, 0.707554, 0, 0, 0
1.881, 0, 5, 0.67927, 0, 0, 0
1.9008, 0, 5, 0.64454, 0, 0, 0
1.9206, 0, 5, 0.603806, 0, 0, 0
1.9404, 0, 5, 0.557572, 0, 0, 0
1.9602, 0, 5, 0.506326, 0, 0, 0
1.9822, 0, 5, 0.444565, 0, 0, 0
2.002, 0, 5, 0.384583, 0, 0, 0
2.0218, 0, 5, 0.322603, 0, 0, 0
2.0416, 0, 5, 0.260399, 0, 0, 0
2.0614, 0, 5, 0.200639, 0, 0, 0
2.0812, 0, 5, 0.14613, 0, 0, 0
2.101, 0, 5, 0.0998582, 0, 0, 0
2.1208, 0, 5, 0.0634288, 0, 0, 0
2.1406, 0, 5, 0.0375671, 0, 0, 0
2.1604, 0, 5, 0.02124, 0, 0, 0
2.1802, 0, 5, 0.00898025, 0, 0, 0
0, 0.39032, 5, 5.74947, 0.274176, 0.274176, 0
0, 0.37064, 5, 5.75501, 0.520704, 0.520704, 0
0, 0.35137, 5, 5.77421, 0.735306, 0.735306, 0
0, 0.33169, 5, 5.80574, 0.927114, 0.927114, 0
0, 0.31201, 5, 5.84759, 1.09127, 1.09127, 0
0, 0.29274, 5, 5.89628, 1.22522, 1.22522, 0
0, 0.27306, 5, 5.95249, 1.33466, 1.33466, 0
0, 0.25379, 5, 6.00985, 1.41503, 1.41503, 0
0, 0.23411, 5, 6.05911, 1.46975, 1.46975, 0
0, 0.21443, 5, 6.08379, 1.49683, 1.49683, 0
0, 0.19516, 5, 6.0759, 1.49654, 1.49654, 0
0, 0.17548, 5, 6.03403, 1.4689, 1.4689, 0
0, 0.1558, 5, 5.96548, 1.4136, 1.4136, 0
0, 0.13653, 5, 5.88366, 1.33267, 1.33267, 0
0, 0.11685, 5, 5.80064, 1.22265, 1.22265, 0
0, 0.09758, 5, 5.73114, 1.08814, 1.08814, 0
0, 0.0779, 5, 5.67621, 0.9234, 0.9234, 0
0, 0.05822, 5, 5.63913, 0.731016, 0.731016, 0
0, 0.03895, 5, 5.61891, 0.51585, 0.51585, 0
0, 0.01927, 5, 5.6132, 0.268746, 0.268746, 0
2.2, 0.01968, 5, 0, 0.277899, 0.270296, -0.0645587
2.2, 0.03936, 5, 0, 0.510598, 0.505358, -0.0729656
2.2, 0.05863, 5, 0, 0.673157, 0.664144, -0.109788
2.2, 0.07831, 5, 0, 0.797305, 0.779383, -0.168101
2.2, 0.09799, 5, 0, 0.92251, 0.892323, -0.234063
2.2, 0.11726, 5, 0, 1.07493, 1.03616, -0.286118
2.2, 0.13694, 5, 0, 1.24691, 1.20547, -0.318758
2.2, 0.15621, 5, 0, 1.40033, 1.36, -0.333658
2.2, 0.17589, 5, 0, 1.52631, 1.48867, -0.336894
2.2, 0.19557, 5, 0, 1.61208, 1.57846, -0.327512
2.2, 0.21484, 5, 0, 1.64694, 1.61741, -0.310489
2.2, 0.23452, 5, 0, 1.62973, 1.60429, -0.286806
2.2, 0.2542, 5, 0, 1.56051, 1.53971, -0.253986
2.2, 0.27347, 5, 0, 1.44719, 1.4315, -0.212576
2.2, 0.29315, 5, 0, 1.29356, 1.28306, -0.164449
2.2, 0.31242, 5, 0, 1.12328, 1.11723, -0.116484
2.2, 0.3321, 5, 0, 0.942506, 0.939836, -0.0708988
2.2, 0.35178, 5, 0, 0.756902, 0.756238, -0.0316798
2.2, 0.37105, 5, 0, 0.561319, 0.561315, 0.00224298
2.2, 0.39073, 5, 0, 0.322802, 0.320605, 0.0375983
2.178, 0.41, 5, 0.0593995, 0, 0, 0
2.1582, 0.41, 5, 0.110452, 0, 0, 0
2.1384, 0.41, 5, 0.157805, 0, 0, 0
2.1186, 0.41, 5, 0.200797, 0, 0, 0
2.0988, 0.41, 5, 0.23765, 0, 0, 0
2.079, 0.41, 5, 0.268183, 0, 0, 0
2.0592, 0.41, 5, 0.292156, 0, 0, 0
2.0394, 0.41, 5, 0.3101, 0, 0, 0
2.0196, 0.41, 5, 0.32313, 0, 0, 0
1.9998, 0.41, 5, 0.333075, 0, 0, 0
1.9778, 0.41, 5, 0.344002, 0, 0, 0
1.958, 0.41, 5, 0.357007, 0, 0, 0
1.9382, 0.41, 5, 0.376541, 0, 0, 0
1.9184, 0.41, 5, 0.405527, 0, 0, 0
1.8986, 0.41, 5, 0.44559, 0, 0, 0
1.8788, 0.41, 5, 0.496873, 0, 0, 0
1.859, 0.41, 5, 0.557913, 0, 0, 0
1.8392, 0.41, 5, 0.626048, 0, 0, 0
1.8194, 0.41, 5, 0.698034, 0, 0, 0
1.7996, 0.41, 5, 0.770772, 0, 0, 0
1.7798, 0.41, 5, 0.841947, 0, 0, 0
1.7578, 0.41, 5, 0.916274, 0, 0, 0
1.738, 0.41, 5, 0.978884, 0, 0, 0
1.7182, 0.41, 5, 1.03649, 0, 0, 0
1.6984, 0.41, 5, 1.08857, 0, 0, 0
1.6786, 0.41, 5, 1.13451, 0, 0, 0
1.6588, 0.41, 5, 1.17358, 0, 0, 0
1.639, 0.41, 5, 1.20524, 0, 0, 0
1.6192, 0.41, 5, 1.22952, 0, 0, 0
1.5994, 0.41, 5, 1.24747, 0, 0, 0
1.5796, 0.41, 5, 1.26139, 0, 0, 0
1.5598, 0.41, 5, 1.27501, 0, 0, 0
1.5378, 0.41, 5, 1.296, 0, 0, 0
1.518, 0.41, 5, 1.32488, 0, 0, 0
1.4982, 0.41, 5, 1.36686, 0, 0, 0
1.4784, 0.41, 5, 1.42335, 0, 0, 0
1.4586, 0.41, 5, 1.49301, 0, 0, 0
1.4388, 0.41, 5, 1.57253, 0, 0, 0
1.419, 0.41, 5, 1.65768, 0, 0, 0
1.3992, 0.41, 5, 1.74458, 0, 0, 0
1.3794, 0.41, 5, 1.83044, 0, 0, 0
1.3596, 0.41, 5, 1.91384, 0, 0, 0
1.3398, 0.41, 5, 1.99454, 0, 0, 0
1.3178, 0.41, 5, 2.07984, 0, 0, 0
1.298, 0.41, 5, 2.15353, 0, 0, 0
1.2782, 0.41, 5, 2.22296, 0, 0, 0
1.2584, 0.41, 5, 2.28657, 0, 0, 0
1.2386, 0.41, 5, 2.3422, 0, 0, 0
1.2188, 0.41, 5, 2.38756, 0, 0, 0
1.199, 0.41, 5, 2.42112, 0, 0, 0
1.1792, 0.41, 5, 2.44329, 0, 0, 0
1.1594, 0.41, 5, 2.45743, 0, 0, 0
1.1396, 0.41, 5, 2.46992, 0, 0, 0
1.1198, 0.41, 5, 2.48871, 0, 0, 0
1.0978, 0.41, 5, 2.52702, 0, 0, 0
1.078, 0.41, 5, 2.58079, 0, 0, 0
1.0582, 0.41, 5, 2.65199, 0, 0, 0
1.0384, 0.41, 5, 2.73649, 0, 0, 0
1.0186, 0.41, 5, 2.82827, 0, 0, 0
0.9988, 0.41, 5, 2.922, 0, 0, 0
0.979, 0.41, 5, 3.01405, 0, 0, 0
0.9592, 0.41, 5, 3.10286, 0, 0, 0
0.9394, 0.41, 5, 3.18856, 0, 0, 0
0.9196, 0.41, 5, 3.27239, 0, 0, 0
0.8998, 0.41, 5, 3.35571, 0, 0, 0
0.8778, 0.41, 5, 3.44683, 0, 0, 0
0.858, 0.41, 5, 3.52653, 0, 0, 0
0.8382, 0.41, 5, 3.60059, 0, 0, 0
0.8184, 0.41, 5, 3.6664, 0, 0, 0
0.7986, 0.41, 5, 3.72249, 0, 0, 0
0.7788, 0.41, 5, 3.76915, 0, 0, 0
0.759, 0.41, 5, 3.80802, 0, 0, 0
0.7392, 0.41, 5, 3.84124, 0, 0, 0
0.7194, 0.41, 5, 3.87032, 0, 0, 0
0.6996, 0.41, 5, 3.89505, 0, 0, 0
0.6798, 0.41, 5, 3.91365, 0, 0, 0
0.6578, 0.41, 5, 3.92687, 0, 0, 0
0.638, 0.41, 5, 3.93614, 0, 0, 0
0.6182, 0.41, 5, 3.9543, 0, 0, 0
0.5984, 0.41, 5, 3.98965, 0, 0, 0
0.5786, 0.41, 5, 4.04114, 0, 0, 0
0.5588, 0.41, 5, 4.1019, 0, 0, 0
0.539, 0.41, 5, 4.16847, 0, 0, 0
0.5192, 0.41, 5, 4.24111, 0, 0, 0
0.4994, 0.41, 5, 4.31849, 0, 0, 0
0.4796, 0.41, 5, 4.39692, 0, 0, 0
0.4598, 0.41, 5, 4.47228, 0, 0, 0
0.4378, 0.41, 5, 4.54974, 0, 0, 0
0.418, 0.41, 5, 4.61523, 0, 0, 0
0.3982, 0.41, 5, 4.67755, 0, 0, 0
0.3784, 0.41, 5, 4.73714, 0, 0, 0
0.3586, 0.41, 5, 4.79672, 0, 0, 0
0.3388, 0.41, 5, 4.85633, 0, 0, 0
0.319, 0.41, 5, 4.91796, 0, 0, 0
0.2992, 0.41, 5, 4.98444, 0, 0, 0
0.2794, 0.41, 5, 5.05534, 0, 0, 0
0.2596, 0.41, 5, 5.1303, 0, 0, 0
0.2398, 0.41, 5, 5.21918, 0, 0, 0
0.2178, 0.41, 5, 5.30529, 0, 0, 0
0.198, 0.41, 5, 5.39435, 0, 0, 0
0.1782, 0.41, 5, 5.46613, 0, 0, 0
0.1584, 0.41, 5, 5.54098, 0, 0, 0
0.1386, 0.41, 5, 5.59346, 0, 0, 0
0.1188, 0.41, 5, 5.64797, 0, 0, 0
0.099, 0.41, 5, 5.68102, 0, 0, 0
0.0792, 0.41, 5, 5.70998, 0, 0, 0
0.0594, 0.41, 5, 5.72888, 0, 0, 0
0.0396, 0.41, 5, 5.7394, 0, 0, 0
0.0198, 0.41, 5, 5.74622, 0, 0, 0
0.219134, 0.153806, 5, 3.95814, 0, 0, 0
0.235355, 0.164645, 5, 4.24846, 0, 0, 0
0.246194, 0.180866, 5, 4.30124, 0, 0, 0
0.246194, 0.219134, 5, 4.51063, 0, 0, 0
0.235355, 0.235355, 5, 4.50612, 0, 0, 0
0.219134, 0.246194, 5, 4.28336, 0, 0, 0
0.180866, 0.246194, 5, 4.43619, 0, 0, 0
0.164645, 0.235355, 5, 5.56157, 0, 0, 0
0.153806, 0.219134, 5, 6.78641, 0, 0, 0
0.153806, 0.180866, 5, 6.60398, 0, 0, 0
0.164645, 0.164645, 5, 5.24489, 0, 0, 0
0.180866, 0.153806, 5, 4.02128, 0, 0, 0
0.034267, 0.016664, 5, 5.60521, 0.251873, 0.251696, -0.00945531
0.052131, 0.017965, 5, 5.59553, 0.294462, 0.29415, -0.0135409
0.071765, 0.017624, 5, 5.58156, 0.336752, 0.335975, -0.0228617
0.091593, 0.017364, 5, 5.55261, 0.379905, 0.379321, -0.0210542
0.111425, 0.017378, 5, 5.5186, 0.452808, 0.451666, -0.0321323
0.131231, 0.017513, 5, 5.46678, 0.536188, 0.535052, -0.0348765
0.151131, 0.017657, 5, 5.39725, 0.611938, 0.611405, -0.0255444
0.171052, 0.017676, 5, 5.31941, 0.707152, 0.705922, -0.0416882
0.191056, 0.017517, 5, 5.22429, 0.767808, 0.767592, -0.0182
0.211421, 0.017182, 5, 5.12533, 0.823748, 0.823442, -0.0224696
0.231793, 0.017181, 5, 5.02359, 0.849494, 0.849493, 0.000854751
0.251783, 0.017267, 5, 4.92733, 0.866659, 0.866649, 0.00405921
0.271637, 0.017391, 5, 4.84011, 0.856568, 0.856453, 0.0140152
0.291455, 0.017469, 5, 4.76208, 0.823461, 0.823141, 0.022963
0.311284, 0.017481, 5, 4.69598, 0.772606, 0.772161, 0.0262047
0.331127, 0.017455, 5, 4.63927, 0.705765, 0.705092, 0.0308229
0.350991, 0.01745, 5, 4.59142, 0.63185, 0.631077, 0.0312616
0.370891, 0.01741, 5, 4.55247, 0.555736, 0.554954, 0.0294758
0.390845, 0.017372, 5, 4.52298, 0.484108, 0.483382, 0.0264939
0.4109, 0.017327, 5, 4.50091, 0.420974, 0.420392, 0.0221294
0.431317, 0.017193, 5, 4.48775, 0.367858, 0.367552, 0.0149953
0.451692, 0.017298, 5, 4.4833, 0.337181, 0.337034, 0.00996579
0.471716, 0.017319, 5, 4.48373, 0.31748, 0.317441, 0.00503407
0.491616, 0.017325, 5, 4.48856, 0.312973, 0.312958, -0.00306084
0.511461, 0.01733, 5, 4.49654, 0.325811, 0.325661, -0.00988041
0.531297, 0.017338, 5, 4.49711, 0.344739, 0.344594, -0.00998623
0.551143, 0.017346, 5, 4.4812, 0.358829, 0.35875, -0.0075318
0.57101, 0.017354, 5, 4.44984, 0.368291, 0.368234, -0.00651085
0.590905, 0.017355, 5, 4.4052, 0.373911, 0.373879, -0.00489094
0.610853, 0.017346, 5, 4.34501, 0.371004, 0.371004, -0.000571225
0.630904, 0.017315, 5, 4.26656, 0.354254, 0.354204, 0.00592666
0.651322, 0.01719, 5, 4.16911, 0.320259, 0.320041, 0.0118162
0.671698, 0.017301, 5, 4.05959, 0.279716, 0.279215, 0.0167245
0.691719, 0.017322, 5, 3.94751, 0.237297, 0.236691, 0.0169508
0.711608, 0.017327, 5, 3.84221, 0.205156, 0.20483, 0.011565
0.731462, 0.017332, 5, 3.75144, 0.19349, 0.193475, 0.00241583
0.7513, 0.017338, 5, 3.6767, 0.202591, 0.202525, -0.00515716
0.771147, 0.017347, 5, 3.6112, 0.220588, 0.220486, -0.00669639
0.791014, 0.017354, 5, 3.546, 0.232827, 0.232811, -0.00268282
0.810911, 0.017357, 5, 3.47643, 0.231858, 0.231838, 0.00305527
0.830861, 0.017352, 5, 3.40357, 0.219303, 0.219185, 0.00716755
0.850927, 0.017325, 5, 3.33192, 0.201841, 0.201681, 0.00804095
0.87132, 0.017198, 5, 3.26669, 0.186371, 0.186279, 0.0058599
0.891711, 0.017305, 5, 3.21391, 0.184417, 0.184414, 0.000931594
0.911717, 0.017325, 5, 3.17558, 0.194585, 0.194527, -0.00474925
0.931616, 0.017328, 5, 3.14797, 0.217092, 0.216865, -0.00990616
0.951469, 0.017328, 5, 3.12559, 0.2481, 0.247747, -0.0132205
0.971301, 0.017335, 5, 3.10204, 0.282371, 0.282017, -0.014137
0.991145, 0.017344, 5, 3.07207, 0.314622, 0.314359, -0.0128716
1.01101, 0.017351, 5, 3.03263, 0.34087, 0.34072, -0.0101186
1.0309, 0.017355, 5, 2.98305, 0.359163, 0.359098, -0.00680714
1.05086, 0.017352, 5, 2.92432, 0.369316, 0.369297, -0.00372383
1.07091, 0.017322, 5, 2.85811, 0.371955, 0.371953, -0.0011828
1.09131, 0.017196, 5, 2.78538, 0.367163, 0.367162, 0.000638558
1.1117, 0.017306, 5, 2.7082, 0.361009, 0.360998, 0.00282784
1.13171, 0.017322, 5, 2.62808, 0.348331, 0.3483, 0.00465716
1.15161, 0.017327, 5, 2.54408, 0.329903, 0.329832, 0.00683274
1.17147, 0.017329, 5, 2.45553, 0.305786, 0.305646, 0.00924252
1.19131, 0.017334, 5, 2.3627, 0.276443, 0.276198, 0.0116376
1.21115, 0.017345, 5, 2.26702, 0.243578, 0.243207, 0.0134365
1.23101, 0.017352, 5, 2.17179, 0.210324, 0.209866, 0.0138695
1.25091, 0.017357, 5, 2.08206, 0.181459, 0.181051, 0.0121542
1.27086, 0.017349, 5, 2.00373, 0.162247, 0.162047, 0.00805171
1.29091, 0.017319, 5, 1.9414, 0.156918, 0.156906, 0.00192001
1.31132, 0.017195, 5, 1.89668, 0.167141, 0.167088, -0.00424147
1.3317, 0.017303, 5, 1.86794, 0.194441, 0.194166, -0.0103272
1.35172, 0.017322, 5, 1.84974, 0.229118, 0.228705, -0.0137623
1.37161, 0.017326, 5, 1.83434, 0.266462, 0.266057, -0.0146794
1.39147, 0.01733, 5, 1.81593, 0.301422, 0.301118, -0.0135332
1.4113, 0.017334, 5, 1.79068, 0.330456, 0.330271, -0.0110547
1.43115, 0.017341, 5, 1.75695, 0.351883, 0.351792, -0.0080195
1.45101, 0.017352, 5, 1.71478, 0.365637, 0.365602, -0.00507044
1.4709, 0.017356, 5, 1.66517, 0.372309, 0.3723, -0.00251117
1.49085, 0.017352, 5, 1.60943, 0.372979, 0.372979, -0.000427638
1.5109, 0.017322, 5, 1.54853, 0.36819, 0.368188, 0.00136491
1.53131, 0.017198, 5, 1.48241, 0.357044, 0.357033, 0.00282577
1.55169, 0.017307, 5, 1.41237, 0.344664, 0.344626, 0.00515341
1.57171, 0.017324, 5, 1.33919, 0.32582, 0.325739, 0.00723374
1.59162, 0.017327, 5, 1.26261, 0.301353, 0.301203, 0.00950599
1.61146, 0.017333, 5, 1.18299, 0.272296, 0.272049, 0.0116101
1.6313, 0.017339, 5, 1.10203, 0.240339, 0.239988, 0.012988
1.65115, 0.017346, 5, 1.02286, 0.208548, 0.208138, 0.0130696
1.67101, 0.017353, 5, 0.949605, 0.180792, 0.180428, 0.0114519
1.69091, 0.017355, 5, 0.886485, 0.160966, 0.160761, 0.00811381
1.71085, 0.017347, 5, 0.836591, 0.15211, 0.15207, 0.00351558
1.73091, 0.017318, 5, 0.800792, 0.155411, 0.155402, -0.00165665
1.75131, 0.017192, 5, 0.777657, 0.169722, 0.169618, -0.00596071
1.7717, 0.017304, 5, 0.763813, 0.195902, 0.195655, -0.0098404
1.79173, 0.017322, 5, 0.754936, 0.225371, 0.225067, -0.0117063
1.81162, 0.017326, 5, 0.746055, 0.255699, 0.255418, -0.0119882
1.83146, 0.017331, 5, 0.733824, 0.283854, 0.28364, -0.01103
1.8513, 0.017335, 5, 0.716097, 0.307654, 0.307515, -0.00924175
1.87115, 0.017342, 5, 0.691844, 0.325772, 0.325697, -0.00696079
1.89101, 0.017352, 5, 0.660947, 0.337704, 0.337673, -0.00455705
1.91091, 0.017355, 5, 0.623701, 0.343154, 0.343147, -0.00213895
1.93086, 0.017349, 5, 0.580587, 0.342197, 0.342197, 0.000222603
1.95092, 0.017321, 5, 0.53187, 0.334772, 0.334762, 0.00255356
1.97132, 0.017196, 5, 0.477444, 0.319743, 0.31971, 0.00456305
1.9917, 0.017306, 5, 0.418769, 0.302629, 0.302545, 0.00713392
2.01173, 0.017327, 5, 0.357615, 0.280263, 0.280122, 0.00889356
2.0316, 0.017342, 5, 0.295416, 0.255033, 0.254833, 0.0100974
2.05145, 0.017346, 5, 0.233897, 0.229292, 0.229058, 0.0103677
2.07119, 0.01735, 5, 0.175943, 0.205633, 0.205407, 0.00963827
2.09079, 0.017312, 5, 0.124787, 0.187011, 0.186861, 0.00748293
2.11017, 0.017122, 5, 0.0823701, 0.173535, 0.173466, 0.00488993
2.12905, 0.016593, 5, 0.0512397, 0.166352, 0.166351, 0.00066838
2.14773, 0.016038, 5, 0.0286599, 0.165736, 0.165731, -0.00126386
2.16604, 0.016085, 5, 0.0151317, 0.181709, 0.181519, -0.00829419
2.18365, 0.017318, 5, 0.00721381, 0.217596, 0.217561, -0.00389147
0.017949, 0.381929, 5, 5.74917, 0.388817, 0.38869, 0.00990702
0.017676, 0.360971, 5, 5.76432, 0.633343, 0.632978, 0.0215086
0.01733, 0.341027, 5, 5.79196, 0.842106, 0.841599, 0.0292394
0.017196, 0.321434, 5, 5.83353, 1.0215, 1.02056, 0.0438033
0.01716, 0.302083, 5, 5.88017, 1.16901, 1.16738, 0.0617248
0.017081, 0.282755, 5, 5.92713, 1.28184, 1.28035, 0.0618189
0.017125, 0.263393, 5, 5.97853, 1.36761, 1.36714, 0.0358759
0.017208, 0.243979, 5, 6.03796, 1.43514, 1.43514, -0.000718851
0.017328, 0.224465, 5, 6.08786, 1.48313, 1.48308, -0.0125955
0.017443, 0.204968, 5, 6.09926, 1.49789, 1.49787, -0.00679413
0.017454, 0.185463, 5, 6.07261, 1.484, 1.48394, -0.0137319
0.01743, 0.165864, 5, 6.0149, 1.44422, 1.44419, -0.00852799
0.017408, 0.146304, 5, 5.92854, 1.37126, 1.37124, -0.00697815
0.017304, 0.126779, 5, 5.839, 1.27625, 1.27602, -0.0245179
0.017108, 0.107281, 5, 5.76368, 1.15823, 1.15776, -0.0328041
0.016853, 0.087765, 5, 5.70142, 1.00961, 1.00913, -0.0310251
0.017125, 0.067905, 5, 5.65478, 0.829803, 0.829292, -0.0291221
0.018334, 0.0476, 5, 5.62681, 0.618015, 0.617497, -0.0253013
0.018271, 0.026852, 5, 5.61256, 0.373956, 0.373801, -0.0107515
2.18563, 0.035656, 5, 0.00147574, 0.448683, 0.447927, -0.0260327
2.18603, 0.054591, 5, 0.00104168, 0.614798, 0.610253, -0.0746195
2.18519, 0.073738, 5, -0.00551036, 0.734198, 0.722983, -0.127834
2.18451, 0.093093, 5, -0.0157632, 0.849411, 0.829332, -0.183595
2.18412, 0.112217, 5, -0.02661, 0.994127, 0.967817, -0.227197
2.1842, 0.131829, 5, -0.0315434, 1.17073, 1.1418, -0.258621
2.18437, 0.151539, 5, -0.0274505, 1.34068, 1.31146, -0.278373
2.1844, 0.170943, 5, -0.0174735, 1.47965, 1.45158, -0.286878
2.18439, 0.190396, 5, -0.00191615, 1.58399, 1.5583, -0.284111
2.18447, 0.210129, 5, 0.0160869, 1.63772, 1.61452, -0.274672
2.18443, 0.22957, 5, 0.0323529, 1.63965, 1.61871, -0.261238
2.18435, 0.249075, 5, 0.0459758, 1.5922, 1.57384, -0.241091
2.18437, 0.268842, 5, 0.0551016, 1.4951, 1.48007, -0.211465
2.18432, 0.2883, 5, 0.0580057, 1.35739, 1.34609, -0.174768
2.18428, 0.307692, 5, 0.0571019, 1.19209, 1.18455, -0.133889
2.18445, 0.327326, 5, 0.0527538, 1.01104, 1.00666, -0.0939801
2.18477, 0.346262, 5, 0.0472438, 0.828631, 0.826349, -0.0614563
2.18568, 0.364654, 5, 0.0401074, 0.63999, 0.638913, -0.0371132
2.18473, 0.384647, 5, 0.036675, 0.414694, 0.414071, -0.0227268
2.16656, 0.39213, 5, 0.0907752, 0.3194, 0.319364, -0.00480341
2.14774, 0.391936, 5, 0.136827, 0.330077, 0.330077, 5.2986e-05
2.12858, 0.391106, 5, 0.179574, 0.346716, 0.346716, 0.000558956
2.10898, 0.391054, 5, 0.21834, 0.347292, 0.347279, 0.00296932
2.08904, 0.391455, 5, 0.251761, 0.334563, 0.33453, 0.00470547
2.06905, 0.392005, 5, 0.278563, 0.313163, 0.313076, 0.00740108
2.04903, 0.392333, 5, 0.299033, 0.28983, 0.289695, 0.00885409
2.02905, 0.39256, 5, 0.313957, 0.264014, 0.263825, 0.00999886
2.00898, 0.392663, 5, 0.324949, 0.237415, 0.2372, 0.0101
1.9886, 0.392813, 5, 0.334796, 0.209435, 0.20925, 0.00880527
1.96824, 0.392703, 5, 0.346335, 0.187469, 0.187341, 0.00693892
1.94824, 0.392683, 5, 0.363188, 0.170399, 0.170357, 0.00376837
